gene,score,direction,meanLFC,LFC_GSE130437,LFC_GSE222367,LFC_GSE229235,consistent
PLEK2,0.003972308173075736,Up,1.1169660948725737,1.049209795029166,0.9376176318638515,1.364070857724704,True
PPM1L,0.003972308173075736,Down,-1.9785470359082475,-0.8333045654298913,-3.4531840784504455,-1.6491524638444053,True
UBE2F,0.004043346293521025,Up,1.1260460442709925,0.6049892003834175,1.0763052663491772,1.6968436660803832,True
IRF1,0.004061237180434851,Up,2.0120454109315173,2.170228777541355,1.5547910621364458,2.311116393116752,True
IL4R,0.004090738187519048,Up,2.4979306698559665,0.9026360590486048,1.555376466193872,5.035779484325423,True
GPR155,0.004420737950346655,Up,1.1022481392078787,1.0785551986503992,1.1602955234882717,1.0678936954849652,True
RASSF2,0.004652178058068002,Up,1.5593925745905513,1.426194713411899,0.9373503744177165,2.314632635942038,True
TMEM51,0.00488142372091955,Up,1.3998383245281072,0.7731729529535311,0.8948048210791975,2.531537199551593,True
PODXL2,0.004922045624810451,Up,1.7143542361628274,0.6622188035839477,1.3688431716297924,3.112000733274743,True
NUAK2,0.004973139118306654,Up,1.6785939451319214,1.2077781888132764,2.2182890736548915,1.6097145729275966,True
MEGF6,0.004983400062361035,Up,2.408626909609605,0.6093919394403648,2.7114573481989215,3.9050314411895277,True
RSAD2,0.005121533727955566,Up,2.394202382931046,4.962596378692091,1.0257836214027756,1.194227148698272,True
NRARP,0.005362262839492589,Down,-1.4542479052429036,-0.5471708592499186,-1.5779103685721225,-2.23766248790667,True
EFHD2,0.00569842269549569,Up,1.6319098355257868,0.6153385596641712,2.459958419160539,1.8204325277526507,True
SLC37A3,0.005771076814598337,Up,1.1507350074233593,2.1339978345964803,1.1738321071855122,0.14437508048808506,True
RABL2B,0.005852705225281632,Up,1.2336090249086438,0.013851858808298218,0.13483387333242988,3.5521413425852035,True
E2F2,0.005885149339971316,Down,-1.3690225153559223,-1.557755953508622,-1.1299544062684246,-1.4193571862907204,True
