gene,log2FC,t,P,FDR,AveExpr,sig
E2F2,-1.1299544062684246,-5.031405377817633,1.7617361320122267e-05,7.448847272623993e-05,3.915109643498413,Down
PARD6A,-1.7806632072105684,-5.031141468694381,1.7630954802487886e-05,7.452331001999056e-05,2.2669597984862264,Down
TRAPPC2B,-0.6815629601309652,-5.03101076939567,1.7637690754849974e-05,7.452914924613138e-05,1.8768299140825135,NS
CYFIP2,-2.28141126900031,-5.029160242835511,1.773333831874329e-05,7.490958788052417e-05,4.152369049078788,Down
S100A1,-1.2557417213825313,-5.029060910157938,1.773848707911543e-05,7.490958788052417e-05,1.619313870956684,Down
NBPF8,0.834566495140332,5.02748360919736,1.782044392280625e-05,7.523286592706708e-05,5.4892477977807435,NS
GAS6,1.8598969572324584,5.026848504110627,1.7853550500083605e-05,7.534977847503448e-05,5.313500973046439,Up
PRSS23,1.8039109583427928,5.026518837763804,1.787075939709937e-05,7.539954533138106e-05,6.929791905159598,Up
SMCO4,-1.0885399530840025,-5.026058191065358,1.7894833266566693e-05,7.547823764767932e-05,1.7514585592505865,Down
PDGFRL,-1.0454208447432165,-5.024207045313841,1.7991902173578225e-05,7.586467323660567e-05,1.0728875942305824,Down
VAV2,0.6695314670846386,5.022304634217883,1.8092205689538294e-05,7.626450968888054e-05,6.492973469505034,NS
PRMT1,1.0172187012573057,5.020628097350015,1.8181061646703564e-05,7.661586347576958e-05,8.252631423710824,Up
ID2,-1.753667946616811,-5.019004785639152,1.8267510780007957e-05,7.695686517764249e-05,3.1840825170395815,Down
FTCD,1.116145425261707,5.018590176331457,1.8289656265048236e-05,7.702684585573568e-05,1.3468873614063421,Up
LMO3,-1.4000326431700842,-5.016649741662702,1.8393656394002443e-05,7.744141057111918e-05,0.5846822465463125,Down
SEMA3C,-1.6715633458692807,-5.016394915620427,1.8407357803613366e-05,7.747566170804188e-05,6.417147621328443,Down
ZNF418,-1.0186655553555504,-5.014390740596635,1.8515472584855236e-05,7.79071532371826e-05,2.5600107967342454,Down
RNF122,1.2524696930052537,5.014196824147587,1.852596685731611e-05,7.792775239860468e-05,1.6007257483110193,Up
C15orf39,0.9229228356563475,5.011896926961425,1.8650884152604716e-05,7.842950348039426e-05,5.969407661213463,NS
VAT1,1.3700413895845522,5.010510018258732,1.8726618146061108e-05,7.872419147539251e-05,6.920153461621352,Up
KCNK3,3.2739808122034133,5.009920779548191,1.8758886923551084e-05,7.883603474906628e-05,2.6029948440237485,Up
PIK3C2B,-1.2163682652505872,-5.0071151490940125,1.8913294142168847e-05,7.946095416989079e-05,5.72525337669625,Down
METTL25,-1.1964824124349485,-5.005481331621292,1.9003793274135634e-05,7.981707863086718e-05,2.145890840820788,Down
SH2D3A,-1.0217322663112476,-5.004832062706965,1.9039876668083927e-05,7.994450779579492e-05,3.8952200480920585,Down
TUBGCP4,0.73769425463204,5.004308964587886,1.906899768103984e-05,8.004263532038407e-05,5.029702771984552,NS
DUSP8,-1.2268781197852108,-5.00362592719171,1.910708932548584e-05,8.017834679573029e-05,3.0964109270977915,Down
GNA14,-0.6928544998383068,-5.002770067275161,1.9154925896458197e-05,8.03548564053049e-05,0.4787860373340861,NS
DPH6,-1.1751232843837454,-5.002525695986654,1.9168606410008698e-05,8.038801826481202e-05,2.5872098689044565,Down
ABCA3,-1.358714791920834,-5.0019352924663725,1.9201698827125786e-05,8.050254396830236e-05,5.961372816609486,Down
ZNF79,-0.6448814775729986,-4.999386436651664,1.934521756848207e-05,8.10798203359536e-05,3.0739930962149082,NS
TRIM65,0.7649099345396042,4.998883370438026,1.9373669723973902e-05,8.117462639614472e-05,5.7934007021082685,NS
CAMK2N1,-0.8558660562249313,-4.997032124138699,1.947873075567981e-05,8.159026584059804e-05,5.796063843227126,NS
NFIX,0.9657765847039242,4.994189886404327,1.964113701888376e-05,8.224578404507914e-05,5.632252716508963,NS
VTI1B,-0.8137767066641186,-4.993003447649716,1.9709328619752118e-05,8.250650979197885e-05,6.068328530534124,NS
RNF32,0.6572835410376379,4.992598130479064,1.9732678548996363e-05,8.257942054223703e-05,2.6841716878264275,NS
RNF44,0.5423871295820433,4.992360557941245,1.974637767202185e-05,8.261191187762914e-05,6.260095516442026,NS
FRS2,-1.4147435186563728,-4.991709809411892,1.9783950228038155e-05,8.274423173799973e-05,4.593434248792928,Down
CA4,1.6062391641763423,4.99133168886312,1.980581462424901e-05,8.281079415888315e-05,5.533762811448835,Up
ACOT11,-1.243677732696024,-4.991127060966959,1.981765703228969e-05,8.283542589562767e-05,1.366905539363817,Down
UROD,0.9077057823839392,4.989356581456093,1.992041458573516e-05,8.32153551578166e-05,5.417973588218666,NS
LOXL4,1.295936632680249,4.989354960623136,1.9920508900484584e-05,8.32153551578166e-05,0.9405880134191293,Up
CDK5R2,1.507183885964549,4.988558224492211,1.9966924084232618e-05,8.338422332086224e-05,2.260114619184857,Up
BDH1,-0.7385769211977854,-4.988100211781908,1.9993655090442233e-05,8.347081139887986e-05,6.082212891036309,NS
KRT15,-1.8816671681907806,-4.9878746048615294,2.0006835284919216e-05,8.350079170338548e-05,1.908949900367901,Down
SHE,0.7781259142649802,4.987097634792865,2.0052292917109503e-05,8.366542719222038e-05,2.3202387603120456,NS
TIMM22,0.8571064949272647,4.986718244591978,2.0074526972736547e-05,8.370865554350563e-05,4.508249522565932,NS
IL18,1.4867928670181436,4.986715608787072,2.0074681529148774e-05,8.370865554350563e-05,3.0426777668499576,Up
NMRK1,-0.77030203424875,-4.986044197217548,2.0114089878193027e-05,8.384786373601939e-05,3.4330106911800025,NS
BFAR,0.5998222616786453,4.984443325897505,2.0208363639162578e-05,8.42156327824862e-05,6.066772680602992,NS
SPATA21,0.9824208294700802,4.983856374443284,2.0243038725986643e-05,8.433488656899374e-05,5.77468055040464,NS
GDE1,-0.749940894511836,-4.9830595444699375,2.0290207514556032e-05,8.450374232074352e-05,6.168557917143724,NS
TMEM260,-1.2367258919233872,-4.982966682232291,2.0295711658757496e-05,8.450374232074352e-05,3.522924437620348,Down
DACT3,0.9145124469584215,4.982078796887072,2.0348413627269523e-05,8.469783770274058e-05,1.1486200105125746,NS
DBH,0.7183941172371359,4.9800185686026675,2.0471227377384724e-05,8.518356169381704e-05,0.6649837826202082,NS
CYP51A1,-0.8516870148592444,-4.978914096709466,2.0537370346186833e-05,8.543325100076944e-05,5.721264624628325,NS
APLF,0.9194688592952296,4.978518276063333,2.0561126404374742e-05,8.550651879966897e-05,0.9056757256762,NS
DCTN4,-0.7522388770966875,-4.977476874458607,2.0623759167345384e-05,8.574136913090812e-05,5.820350061701848,NS
PPFIA4,1.8921352857896798,4.975156090320547,2.0764021496979066e-05,8.629872057821786e-05,3.6147919410390426,Up
ADCY5,-2.903811157846886,-4.973856888077029,2.084295610342053e-05,8.660092716522698e-05,2.403209510907223,Down
GAREM2,1.537371172545615,4.973306735751648,2.087647121768806e-05,8.671429509967176e-05,1.5675381396130743,Up
NOTUM,-0.6756738744672347,-4.972705567851081,2.091315551622217e-05,8.684075525963497e-05,0.43946571826961417,NS
EBAG9,-1.1814075988225112,-4.971626437861084,2.0979166901680177e-05,8.707570501070954e-05,4.422480248022667,Down
PIGX,-1.1258552596683558,-4.9715761462726915,2.0982248337231106e-05,8.707570501070954e-05,5.064203657161121,Down
MYO1D,-1.2791216010385358,-4.971431352253458,2.099112258374213e-05,8.708656788170096e-05,5.108045032988467,Down
CPOX,0.9174418309554404,4.970446843996304,2.1051561004810934e-05,8.731128653932163e-05,4.8185676833032565,NS
SBF2,1.0438866034513479,4.968271022964868,2.1185748489988452e-05,8.784165422464976e-05,4.5432111527264505,Up
PDZD2,-1.5178321369841035,-4.967383035461147,2.1240756841400783e-05,8.804350639531194e-05,3.2864125295694016,Down
IL6R,0.8205220469565188,4.96667773474083,2.1284549522036302e-05,8.819876296434155e-05,3.9970684575229747,NS
ADI1,-0.6575023038532578,-4.9642049087036,2.143880022907204e-05,8.881150606799217e-05,5.845639064349835,NS
RNF112,1.2535760017524642,4.963923819537335,2.145640435919756e-05,8.884227794441072e-05,1.2644986161549796,Up
FAM151A,-0.7309597624147083,-4.963882488411776,2.1458994069193826e-05,8.884227794441072e-05,0.5240932429146494,NS
ALX3,-0.8295204734199216,-4.96323803210157,2.1499414429257634e-05,8.89831547549322e-05,1.6984208412240658,NS
COX7A2L,1.3796222258286008,4.96016161677618,2.1693414033707828e-05,8.975940247775839e-05,7.2708643707247,Up
SNAI1,1.1832652527741776,4.959485629791302,2.1736274849677702e-05,8.991001772144546e-05,2.625811393765954,Up
RABIF,0.6277970944623275,4.959265933748542,2.1750222767749593e-05,8.994098357228359e-05,4.982976046288964,NS
RAET1E,1.0043767106640904,4.959144802804471,2.1757916858192726e-05,8.994607803658584e-05,1.643719271823042,Up
ACSL3,-1.4467219775877642,-4.9581784856088325,2.1819393215334492e-05,9.017343650957269e-05,6.308131745056359,Down
LRRC28,0.5917145365511315,4.956510058328936,2.1925944391933712e-05,9.05868863138395e-05,4.143283894231724,NS
OPN1SW,0.885640601330771,4.95582713870388,2.1969707044024287e-05,9.074075737263325e-05,0.9982092184786819,NS
NAXD,-0.7811456749892568,-4.955361866634721,2.199957223803317e-05,9.081749214294756e-05,5.051497128881328,NS
TNK1,-0.9765410392746599,-4.955334422246334,2.200133511789778e-05,9.081749214294756e-05,3.564711724651119,NS
DHRS4L2,-0.9163216754838338,-4.9520157223835595,2.2215550027638947e-05,9.167454516297258e-05,3.2857715259837366,NS
PADI2,-2.456662330043139,-4.951780653098435,2.223080170851365e-05,9.171029311819844e-05,2.145967646412115,Down
TFPI2,2.4478120280268976,4.951587634375387,2.2243332869063683e-05,9.173480006059182e-05,3.391783031574053,Up
GRIN3B,1.1571624341557578,4.950865988352729,2.2290245858922124e-05,9.190104624121358e-05,2.5065830505707534,Up
CTDSP2,-0.8636498085608991,-4.95073145102434,2.2299002784883534e-05,9.190992589955403e-05,6.57696905979579,NS
TIMM44,0.9671010587943466,4.950407437605326,2.2320106607662137e-05,9.196902596280085e-05,5.698941896608662,NS
SMYD3,0.8193106960888816,4.950308472575294,2.2326556414132057e-05,9.196902596280085e-05,4.030462243289831,NS
PM20D2,2.3676531067880657,4.949418650575163,2.2384631769100967e-05,9.218097325269715e-05,4.106693017534311,Up
BACE2,1.65925935584434,4.947968926828556,2.2479571906345943e-05,9.254456118439195e-05,5.908322037344835,Up
CYCS,-0.7147225666008417,-4.9477540063837795,2.2493680767794797e-05,9.25752639287214e-05,6.530841716238943,NS
RPSA,1.243611826152862,4.946531910747675,2.2574075205886306e-05,9.287867360057095e-05,10.268062299123113,Up
PJA1,0.5840031229727533,4.944639199445035,2.2699150061033143e-05,9.336568253531924e-05,3.499338725818303,NS
GCA,-1.8525110002697909,-4.944311350976214,2.27208850147733e-05,9.342747371362762e-05,1.7888022537195556,Down
BTC,1.3757876276003829,4.942859521517573,2.2817384241857253e-05,9.374774683375479e-05,1.4448538232428525,Up
CEP68,0.6874428562467346,4.942831580673794,2.28192453886847e-05,9.374774683375479e-05,4.42677275789155,NS
BRD9,0.5470891031245443,4.942743552674421,2.2825109943988506e-05,9.374774683375479e-05,6.398122380028682,NS
ANKRD42,-0.7052815021229112,-4.942727088945591,2.2826206948348772e-05,9.374774683375479e-05,3.975580299949254,NS
FOXO1,1.6071703439665286,4.942633419397635,2.2832449297106743e-05,9.374774683375479e-05,4.285689276651045,Up
KLHDC7B,1.920036482311924,4.942431676234706,2.284589968260113e-05,9.377531043412714e-05,2.5822759147058467,Up
SLC1A3,1.4727605097612593,4.939186246681151,2.3063361753424182e-05,9.464001540268609e-05,1.535992946409933,Up
WNT4,-0.9791815962119075,-4.938900037037773,2.3082637935178637e-05,9.469119876797862e-05,1.2453213460362642,NS
SCUBE1,0.9110487050953614,4.938258091556019,2.31259311870457e-05,9.484084743443993e-05,0.5372011181259504,NS
TMEM199,-0.7155504846103476,-4.937169988878081,2.3199498169623252e-05,9.511452577996644e-05,4.341902894403367,NS
ACOT2,-1.2341977545170508,-4.935419427333172,2.3318343083587082e-05,9.557362113676343e-05,3.6439311297205292,Down
PKD1,1.0140296414522534,4.935010958986429,2.3346160864028298e-05,9.565946807960256e-05,7.335496306018115,Up
CRTC3,0.7647061996185779,4.934288884936826,2.3395416809416018e-05,9.583308021490923e-05,6.044143300175096,NS
ACO1,1.0138402749930713,4.928572615763195,2.378901543014244e-05,9.741668307506696e-05,5.692098039603279,Up
ZNF609,0.7297360915146497,4.927612012603524,2.3855802012054554e-05,9.766144358993746e-05,6.801294293931636,NS
DCP2,-1.5150187933454529,-4.927146507619073,2.38882336140854e-05,9.776545829886936e-05,4.824792495124504,Down
CARD10,1.184200192219006,4.926726605162238,2.391752571997795e-05,9.785656687136187e-05,4.452119791458808,Up
ARFGEF2,-0.6528062141924886,-4.926445280573149,2.3937170712773153e-05,9.790816313578887e-05,6.653047864919754,NS
PDSS2,-0.7049778483113893,-4.924933846395389,2.4042989746068775e-05,9.831209585062612e-05,3.5496665558426383,NS
PARK7,0.8060858383693783,4.924302524105616,2.408732773636423e-05,9.846446835901724e-05,7.1696197300806155,NS
TCEANC2,-0.5972976455828255,-4.923896937121657,2.411585515140568e-05,9.85521397100457e-05,3.7946254292577395,NS
HILPDA,-1.1375250559552106,-4.9234154457303925,2.41497650169272e-05,9.866174912550915e-05,4.628274296816911,Down
IGFBP2,-1.9543820871125852,-4.9229861143388876,2.4180041418391502e-05,9.87564543728261e-05,6.477450452409266,Down
ADAM11,1.3982455012408372,4.922661735298999,2.4202941626536377e-05,9.882098694624812e-05,3.3658419550630327,Up
ZNF462,2.2312127331204823,4.9219696383968525,2.425187377227937e-05,9.898448695929747e-05,3.9346915731130783,Up
COL4A2,1.6776244453029714,4.9217386809201855,2.426822465039632e-05,9.898448695929747e-05,1.5499765873339497,Up
TBCB,0.9369174933968777,4.921725633500022,2.4269148683394174e-05,9.898448695929747e-05,6.500979885235313,NS
SLC41A3,1.1231389337411044,4.921693403135697,2.427143142410247e-05,9.898448695929747e-05,5.353746414755302,Up
PPM1A,-0.9675752239933659,-4.921536856090708,2.428252202875138e-05,9.900071005219404e-05,5.403854498241673,NS
MARCHF4,1.0037609052438619,4.9211544855270315,2.430963233800408e-05,9.908221742684592e-05,0.6597073913976295,Up
GNB5,1.24738902633958,4.920278821843321,2.4371830896090065e-05,9.930664936846535e-05,5.611999106806191,Up
CDON,-0.7753562262520846,-4.91981983773347,2.4404495822020016e-05,9.94106459896683e-05,2.989744423833614,NS
TYMS,1.0686391388704821,4.919461023985356,2.443006215737089e-05,9.94704876057592e-05,6.158045043780059,Up
CBFA2T2,-0.5243994457091313,-4.919413095252511,2.4433479210007235e-05,9.94704876057592e-05,5.177399318244946,NS
SMIM38,0.9052266056861434,4.918820842220278,2.4475742812675795e-05,9.961341058761241e-05,0.9723873010852848,NS
MOV10,-0.8135523277790444,-4.918205419440776,2.4519736855183536e-05,9.976329064229746e-05,6.838363992907933,NS
TOM1L1,-1.0069406998463055,-4.918088819224081,2.45280809824439e-05,9.976807691251803e-05,5.60853352253263,Down
CXCL8,2.339622108562389,4.917641035740624,2.4560151452553642e-05,9.986933919605437e-05,1.9699708713007953,Up
CD5,-0.5605640783079318,-4.917287874952529,2.4585474411973413e-05,9.994296203095701e-05,0.36101494042682153,NS
FHL2,2.48741154642335,4.917188318968685,2.4592617641786604e-05,9.994296203095701e-05,5.614737523752174,Up
STK40,-0.9424432210737944,-4.9166097726236,2.463416972241892e-05,0.00010008260606139783,5.110240945513572,NS
PLSCR4,1.0728050105319997,4.91649165876156,2.464266141865657e-05,0.0001000878915337849,1.061289025407948,Up
ACOX2,-1.192649109475817,-4.914913338211029,2.475641319111204e-05,0.00010052057036379477,1.218550667170145,Down
CXCL2,2.151024103295434,4.9136382746504,2.484869002037898e-05,0.0001008658257199344,1.9603728940815455,Up
PPM1F,0.9552340028227179,4.913291101565803,2.487387425944562e-05,0.0001009386168563334,5.141152194767549,NS
FNBP1L,-1.476844891578342,-4.912924786647737,2.4900474585444347e-05,0.00010101711039195565,4.65822530341595,Down
PIM2,0.6999745193283031,4.912703457919611,2.4916560301479746e-05,0.00010105291457934049,4.3621793037340915,NS
C9orf85,0.9449708581970016,4.909055445352449,2.5183184086028884e-05,0.00010210449731821615,3.0998639512653314,NS
PTDSS1,0.7997293070517788,4.907986797420712,2.526182472117249e-05,0.00010239351726674428,7.296316229708123,NS
LGALSL,-0.7828032986706777,-4.906131241573632,2.5398953613697105e-05,0.00010291936982505095,2.853986316884669,NS
BOP1,1.132568651617147,4.903227989919221,2.5614995627396136e-05,0.0001037645879329822,7.212222433000752,Up
PNMA1,-0.5066086849941196,-4.903006339135607,2.563156438637351e-05,0.00010380149685595954,6.077799524657431,NS
TMEM170B,-1.1373426738013526,-4.901224915321426,2.5765116314166298e-05,0.0001043119994115418,2.4259134194715015,Down
PDGFC,2.2697879567804278,4.899581318697971,2.588894902868961e-05,0.00010478286755752563,3.4227496329078986,Up
MKRN2,0.5514232902778629,4.899349114061329,2.590649155369157e-05,0.00010482338835343982,6.020714438364892,NS
LY6G5C,-1.0419125295086291,-4.8992077682672015,2.591717568892492e-05,0.00010483614310204766,0.9767129897956169,Down
HGSNAT,-0.9907966302367397,-4.8987752446736215,2.5949896778267376e-05,0.00010493800501356873,4.558601527430763,NS
CEP104,0.5762127105745767,4.896508211184221,2.612207445763841e-05,0.00010560358825903835,5.27222862033495,NS
WASHC1,-0.6035166700873279,-4.8964036471666965,2.6130043277499486e-05,0.00010560513135293709,4.746565096477806,NS
ZBTB7C,-0.7272988868511706,-4.895198146783303,2.622208915865835e-05,0.00010594637416527303,0.7088546404018996,NS
IQCG,-1.3321168130033665,-4.89487256446521,2.624700421228168e-05,0.00010601626570828458,2.1159246140353503,Down
RPL32,0.9097476925067959,4.893978616449282,2.6315534314119667e-05,0.00010626223444103036,10.213857334985516,NS
QTRT1,0.8683056976414002,4.892837615977952,2.6403261960504156e-05,0.0001065855577808171,5.496098691029568,NS
GTF2A1,-1.6844460264018757,-4.8923085339497865,2.6444039890835995e-05,0.00010671922042346947,5.046496175563158,Down
WNT10A,0.8047509679012647,4.888709916013055,2.6723062220670617e-05,0.0001078140008839172,0.8006749064421428,NS
KRT6C,2.5687764041090158,4.887099903364101,2.6848841905115794e-05,0.00010826570273355527,2.568329569838734,Up
TMEM51,0.8948048210791975,4.887077723624811,2.6850578765445277e-05,0.00010826570273355527,3.3860964691257998,NS
MRPS23,0.7791788121949285,4.885660990693654,2.696175262284042e-05,0.00010868248906959624,6.700931019017647,NS
TICAM1,1.152383740639905,4.884306702117509,2.7068454098305642e-05,0.0001090810111738032,4.051161723576473,Up
EIF4ENIF1,-0.4701428097831014,-4.8840304943213155,2.709026739736584e-05,0.00010913731748304923,5.10918557440593,NS
INPP1,1.534198418316127,4.883774315299619,2.7110514558513338e-05,0.00010918728360530878,2.8478698216027336,Up
C2CD4C,1.1480433177400418,4.8836234840440484,2.7122442572583333e-05,0.00010920372524379155,1.4347855206351185,Up
ZSCAN18,-2.2621735007381467,-4.883390398856688,2.7140885640371272e-05,0.00010924638150038395,2.261529134154999,Down
COX10,0.7431337950234396,4.882778743813806,2.718934268015352e-05,0.00010940978917752438,4.8913437881729775,NS
CDC42SE1,-0.6687433344764907,-4.882640245497065,2.7200326843777477e-05,0.00010942235530015568,7.047646579252936,NS
CHRM4,1.3627501858512467,4.880536179799205,2.7367741761113402e-05,0.00011006402703638758,2.9041412633464505,Up
KATNB1,1.0225045856787285,4.880398907011914,2.737869971628907e-05,0.00011007629155142334,5.1990412837769675,Up
PLAAT4,-0.9316670607783706,-4.8799002687406015,2.7418540786295333e-05,0.00011020464025539841,0.7049568396400201,NS
C19orf12,1.188224485208199,4.8781854728082745,2.7555992918674736e-05,0.00011072513436346238,4.809410238309058,Up
STK35,-0.5807817879109006,-4.877821164030133,2.758528275195738e-05,0.00011081083712106632,5.35838132376484,NS
KDM7A,-1.2671031369608776,-4.876980918869273,2.7652955144616166e-05,0.00011105062973396203,3.9143579574199445,Down
FAM219B,0.6869877165470651,4.876829593204315,2.7665160265830904e-05,0.00011106759900204798,4.8178971738567204,NS
KSR1,1.386589666136325,4.87643358195866,2.76971257683241e-05,0.00011116386781121774,3.994555732579614,Up
TMEM238,-1.2876924368155866,-4.8753644291114595,2.7783609837164896e-05,0.00011147883116849184,3.672848559461257,Down
GALC,-1.288457947483282,-4.875245153369877,2.7793274712035563e-05,0.00011148547282905562,4.052165144674964,Down
HDDC2,0.5907610255296466,4.874955458850665,2.781676248230572e-05,0.00011154754162812254,5.601326254542688,NS
ACY1,-1.1085836539397491,-4.874469873469027,2.7856176895662115e-05,0.00011165393037848359,3.5432867947599185,Down
GLS2,-0.8490617362878828,-4.874430980744561,2.7859336173897085e-05,0.00011165393037848359,1.3347962342788215,NS
PUS1,0.8637055207573513,4.874112685503064,2.7885204865584327e-05,0.00011172543653542552,6.185653125251605,NS
MOB3C,0.7261636553430842,4.873923660532624,2.790057872006406e-05,0.00011174673414949219,3.5401008862291445,NS
EPHA8,1.7516195383823132,4.873849936085415,2.7906577189714406e-05,0.00011174673414949219,1.6968932296300858,Up
SEC14L1,1.0075708984222382,4.8727818463637,2.7993624514292112e-05,0.0001120630599983986,6.51432194728715,Up
HES7,0.5939055633579956,4.871453767128761,2.8102236990455566e-05,0.0001124655079557651,0.616224767498007,NS
DHRS4,-0.8261406445996026,-4.87049747421096,2.8180703453190627e-05,0.00011274711450559366,3.9799514358234322,NS
RPL34,0.7801617971688447,4.868444221298636,2.8349914954959486e-05,0.00011336735739809838,8.043507648903889,NS
RBM38,0.8875567428798943,4.86841875085108,2.835202033930458e-05,0.00011336735739809838,6.290887614507425,NS
SAMD11,1.167566571758988,4.8678416372661815,2.8399766155510647e-05,0.00011352565913801054,4.572143057789387,Up
GOLGA5,-0.9993463954061464,-4.8673269426534205,2.8442415329212093e-05,0.00011366350243103735,5.851867539833926,NS
CSNK1G2,0.7861755905159219,4.866952478005911,2.847348461491643e-05,0.0001137550035462175,6.788741561504912,NS
FHIP1A,-0.9407818214396764,-4.8660297692858565,2.8550185672879394e-05,0.00011399491235346777,3.5772499173181354,NS
NR1I3,-0.7814283251460528,-4.865997503764008,2.8552871488224962e-05,0.00011399491235346777,1.225421687484308,NS
ACTB,0.9467109755017002,4.865934644203147,2.8558104704112517e-05,0.00011399491235346777,12.700795158813635,NS
HECTD2,-1.4285947330542812,-4.865491623796116,2.8595014305684292e-05,0.00011410951953005151,2.686787556788696,Down
ZNF276,0.5727824695991122,4.864952728179981,2.8639975525126345e-05,0.00011425618209636961,5.8790063226950835,NS
FBXO36,-0.6445478578861709,-4.864649357415144,2.8665317301150728e-05,0.00011432451332799912,2.2453839879761928,NS
RFTN2,-0.9713925444326699,-4.863923155404153,2.8726070421810923e-05,0.0001145339943286125,0.6575302830361054,NS
STX10,0.8500437763207481,4.86152428859162,2.892766745630302e-05,0.00011530475467476568,5.252429965821842,NS
ABLIM1,-1.3210192434059014,-4.859740308365863,2.9078501388445456e-05,0.00011587279153328723,5.003074791255882,Down
RXRA,-0.8918687596733922,-4.859145964749463,2.912892596994708e-05,0.0001160405038854303,6.710775541340778,NS
TRAPPC1,0.8123690005425864,4.85886786737384,2.9152549802318037e-05,0.00011610138503532611,6.051513897591201,NS
SERTAD4,-1.0819676797303255,-4.858489417810817,2.918472894513777e-05,0.00011619629353185716,3.5652025136128422,Down
TSNARE1,0.8464434523242579,4.857090745893701,2.9303963035100827e-05,0.00011663764983859549,4.3386727444288615,NS
HSF1,0.8684495957537307,4.856271032780804,2.9374066849173556e-05,0.00011688325799704022,7.234575462847207,NS
CCNL2,0.9114956141841585,4.855212633218842,2.946483025467252e-05,0.00011719240021047739,6.924729814175496,NS
SIAE,-0.7571722458474607,-4.855168779694007,2.946859693488547e-05,0.00011719240021047739,5.087649615873015,NS
SCYL3,-0.9780702674152977,-4.854931012931246,2.9489027600929363e-05,0.00011724015286413476,3.9207304856925083,NS
ENY2,0.8080804660410437,4.849834574884017,2.9930350911557915e-05,0.00011896075223814238,5.929096819025852,NS
CHRAC1,0.6477191681840344,4.8495348191821765,2.995651148292882e-05,0.00011903074031712424,5.730061938194429,NS
BATF3,0.7180688697225183,4.84894978702483,3.000763443716069e-05,0.0001191998469551483,0.6134831868756266,NS
RBFOX2,0.5020603182692452,4.845875453884605,3.0277712669135702e-05,0.00012023836879934375,6.24047615266823,NS
SPCS1,-0.6040439189962447,-4.844997386516585,3.035529277841341e-05,0.00012051207078800235,5.602572395158905,NS
LGMN,-0.5940953619980404,-4.844383390213713,3.0409658653944143e-05,0.00012068203223174411,5.417358998991447,NS
GPR156,-0.8198970602032826,-4.844318112726366,3.0415444289744835e-05,0.00012068203223174411,1.6310551509767957,NS
NDUFS2,-0.7066682148081987,-4.842415343827247,3.0584570772002684e-05,0.00012131850686107306,6.72149061687131,NS
FAXC,-0.9365950131499337,-4.842059199214417,3.061633012312793e-05,0.0001214098857503754,1.8500311732967343,NS
ZGPAT,0.7337118653877733,4.837051040573275,3.106642018102799e-05,0.00012315964183985434,5.293578118884046,NS
GPR158,-1.658072515995359,-4.83626508410972,3.113764943503783e-05,0.00012340687428425158,0.8435364367253944,Down
SYN3,-1.035389998271792,-4.835760939543865,3.1183424172582125e-05,0.0001235531116020981,0.5916848538136164,Down
NDUFS5,0.6082421055272413,4.83425444267921,3.1320608059622535e-05,0.00012406133852643314,6.828795420955082,NS
CCDC146,1.5889734688502215,4.834073122916132,3.1337159680557786e-05,0.00012409158622864405,2.006595714430893,Up
SNAP29,-0.7128172049032707,-4.833516235021987,3.1388049063777074e-05,0.0001242577516833655,5.255490037153731,NS
POC1B,-1.3432816954225246,-4.832420297870772,3.148843757403746e-05,0.00012461486578818179,3.7788360433229724,Down
MMP28,1.2952686508528863,4.832336099648255,3.149616336251337e-05,0.00012461486578818179,1.4805838768681203,Up
VLDLR,1.2125310502065316,4.823022639035243,3.236246635987316e-05,0.0001280060157041985,3.6230637999209185,Up
HYCC1,1.5523027160977905,4.822247895596682,3.243558742652195e-05,0.00012825879016754518,3.79700313405233,Up
ZNF235,-0.8484181188594114,-4.820246575173571,3.2625234374336054e-05,0.00012897206397511601,1.4384941718542428,NS
CACTIN,0.718494184553497,4.819890351171567,3.2659105757423835e-05,0.00012906930523497512,4.723238985874132,NS
CENPA,0.8268554765642124,4.8191432120797035,3.27302605952197e-05,0.00012931379427330767,4.80515435768726,NS
TM9SF2,-0.9515241466172017,-4.818303914223838,3.281037594228525e-05,0.00012959353653253927,6.42542147491219,NS
EIF4A1,0.8544055837099156,4.816516383245727,3.298165477169317e-05,0.0001302209380244883,8.583934935577396,NS
NHSL1,-0.9464823072497058,-4.816451045496635,3.298793214127062e-05,0.0001302209380244883,3.1003498972686914,NS
SEMA6B,1.219789590477871,4.8161734891853225,3.301461178560751e-05,0.00013028930576803826,4.002303274158136,Up
PRSS27,-1.1079484076009267,-4.814099665414716,3.321463407294893e-05,0.00013104152257975514,1.1757513168295706,Down
NEURL1B,-1.5308706488730741,-4.8131847545736415,3.330326025383494e-05,0.00013135394714455326,3.767182308222667,Down
NPIPA8,1.0380805269070212,4.811103127725542,3.350578062149612e-05,0.00013211528625229588,3.130044286704766,Up
PARD6B,-1.2722958805463258,-4.810425755262189,3.357194519993319e-05,0.0001323187310226911,5.830275304710617,Down
SLC25A22,0.9861935989717231,4.810380308915417,3.357638896272325e-05,0.0001323187310226911,5.355412944244598,NS
FEZ2,0.8922445895078318,4.809887747150732,3.362458934692259e-05,0.00013247117438998458,4.8281547927667505,NS
RBM23,-0.728668463827219,-4.809071802657857,3.370458607625454e-05,0.0001327487644582306,5.669795377885134,NS
