gene,log2FC,t,P,FDR,AveExpr,sig
PREPL,-0.5134980705165499,-5.546026823496365,0.0004633590588587435,0.0012036073370305595,6.551423842440671,NS
NR5A2,0.8845494386955771,5.545941322143092,0.0004634072547530236,0.0012036073370305595,2.29554840130774,NS
MTRES1,0.4408348229190314,5.544411355258837,0.00046427060120746226,0.0012055859525849657,4.338506844053883,NS
ADAP2,0.5493563688145844,5.544287133086886,0.00046434077569827605,0.0012055859525849657,1.4351413594386935,NS
USP6NL,-0.5025290641803011,-5.543861506175564,0.0004645813049224802,0.001205954594453774,5.676613484631226,NS
CACNA2D4,0.48188653905269146,5.543731966360493,0.0004646545371408672,0.001205954594453774,0.485332306618988,NS
DET1,-0.4098823639104413,-5.542538227539842,0.0004653299822100673,0.0012074844354484486,3.1723759451912183,NS
SEPTIN11,-0.7953076843544084,-5.54156451855235,0.00046588172316609436,0.0012086927706901572,6.471951600001461,NS
THEM4,0.5060536175744381,5.540729380406787,0.0004663555136033756,0.001209698460466469,4.117655373770062,NS
RND2,0.60705384663069,5.539863535517006,0.00046684728008575103,0.0012107503989072829,0.6621060020245432,NS
SDR9C7,0.4790484113950015,5.5383955190514325,0.00046768235100057976,0.001212692131190977,0.2789922102214234,NS
UBR3,-0.6225316142577877,-5.537514560276231,0.0004681842611393828,0.0012137694258969856,6.731660328842849,NS
ZCWPW2,0.6155907385282966,5.536008345032689,0.00046904376252638366,0.001215773208350185,0.8149487889166066,NS
CCM2L,0.45502814586643386,5.5356884916450095,0.00046922650420702704,0.0012160223967461917,1.294447576904407,NS
RELT,-0.603846035241555,-5.530282533375185,0.00047232687568746673,0.0012238312717342166,2.996038676546297,NS
SFR1,-0.39293930940577465,-5.526815300459246,0.00047432713659450505,0.0012287873293216687,2.923807483065039,NS
HCFC2,-0.599627781654874,-5.5228361335659795,0.0004766341379344023,0.0012345360506801223,4.434342136045548,NS
TEX15,-0.4906613226776617,-5.5195796202180265,0.00047853128151215644,0.0012392212695891162,0.6764350476234583,NS
SULT1A2,0.7849931642609076,5.519270774779051,0.00047871163277745136,0.0012394597152550607,1.8953409375099197,NS
SYCP2L,0.48911307463998765,5.518650558808226,0.000479074033999192,0.0012401693420690735,0.48640446446892444,NS
SIPA1L3,-0.7399506049889166,-5.515793393620948,0.00048074738922228283,0.0012440208793185418,4.3021075547454775,NS
OGFR,0.6469984822828216,5.515675168699802,0.0004808167673069578,0.0012440208793185418,4.866832674256094,NS
RAB25,0.7449330944092355,5.515656591763108,0.00048082766982848274,0.0012440208793185418,6.121489937402448,NS
CCDC30,0.4272344083956889,5.515399317209336,0.000480978688100567,0.001244182343334573,2.3796964191251617,NS
IFNGR1,0.47424865258564647,5.51491975520925,0.00048126032569016723,0.0012446815680632968,5.055000548027418,NS
EMB,0.5884418006891836,5.511688251247068,0.00048316282600984167,0.001249371867404086,6.556987123747977,NS
PKIG,0.7765975966846547,5.511211550213197,0.00048344417087886767,0.001249869195969468,2.2807925327479914,NS
STX11,0.49714273801545283,5.510696406122044,0.00048374840556006594,0.0012503985060248388,0.7559526459211975,NS
TMSB4X,-0.588105398528332,-5.510563362653558,0.0004838270125513104,0.0012503985060248388,10.277557240053996,NS
DLX4,-0.42317234337499576,-5.50903020248671,0.00048473386693445277,0.0012525116351907713,1.4265303419124857,NS
BRI3BP,-0.6551257358025266,-5.508270767103586,0.0004851837550538509,0.0012534434415291849,7.295493878888482,NS
RNFT1,0.4913071420121225,5.5073461190982185,0.0004857321301865062,0.0012545571725650125,6.042027921041203,NS
ABL1,-0.5945501366700252,-5.507242613048166,0.00048579355795427484,0.0012545571725650125,5.94695955557042,NS
ADGRG2,0.7256153283788843,5.506214170518827,0.00048640436895104014,0.0012559035940495687,1.809685045515563,NS
CRY1,-0.6674158737174871,-5.505340323121425,0.0004869240217930884,0.0012570141919464523,5.10916121845944,NS
UNKL,0.4346236152182476,5.504866414250253,0.00048720609567177536,0.0012575111745087128,4.456246990606616,NS
LAMC2,0.8075296686235228,5.504385132877304,0.00048749274026012036,0.0012580197695262543,4.276272721831662,NS
INHBE,0.5791679083875115,5.503092723515505,0.0004882633927866005,0.0012597769750306244,0.47593787931424814,NS
MYO3B,0.4165753869913539,5.502904860674434,0.0004883755244210562,0.0012598347856689416,0.2496308106105423,NS
ABTB1,0.8008537391411673,5.502161358050045,0.0004888195823298894,0.0012607486692678136,2.3207319529403967,NS
EEF1G,-0.5570024209733392,-5.501935717785739,0.0004889544334204189,0.0012608648667871629,10.298531727673643,NS
RORA,0.7223699570615083,5.5015343061664685,0.0004891944324475893,0.0012610658627863957,1.953729065306683,NS
SCUBE3,0.5279795484761121,5.501504924454042,0.0004892120044581936,0.0012610658627863957,1.5313143364249033,NS
NOS1AP,0.444344528922483,5.500768137616871,0.0004896528720998786,0.001261970627230983,3.283930254314685,NS
PIGBOS1,0.4169154286425416,5.500246528613789,0.0004899652469556314,0.0012625439589840374,2.952950741817549,NS
ATF4,0.4265708202474405,5.4998037833443485,0.0004902305635198457,0.0012629958426389274,8.175986795859494,NS
HADHA,-0.3920712453248199,-5.499607138294646,0.0004903484539998596,0.0012630678118899336,7.842199144717547,NS
CALML5,1.1170553480251812,5.498089646978073,0.000491259245102609,0.0012651817792527023,1.1436485170411868,Up
ACTG1,-0.493425952477485,-5.493422801108348,0.0004940718538721276,0.0012721919861027955,11.314879432268194,NS
RAB11FIP3,0.8345363506633797,5.492071034758176,0.0004948898136421231,0.001274064516565649,5.196713609815178,NS
GRTP1,0.42284779894701613,5.491377315805445,0.0004953101597701742,0.0012747051072631924,4.5529866045091145,NS
MOK,0.4760220486139096,5.49136073765422,0.0004953202097591323,0.0012747051072631924,3.6639631087318425,NS
LCAT,0.4108272208603373,5.490854829358504,0.0004956270079843264,0.001275260916090879,1.002761431067334,NS
HOXD8,1.0508811767918942,5.4895972012357435,0.0004963905709685631,0.0012769915732813474,1.8401514283769973,Up
NUTM2E,0.45783491726332903,5.488804707404297,0.000496872389176681,0.0012779969255229489,1.5631580182183111,NS
CYB561D2,0.8852827438457658,5.487980926309319,0.0004973737703861774,0.001279052217947311,3.250948363357928,NS
DNAJB4,0.6142522529655786,5.486326711913127,0.0004983822499252255,0.0012814109451016464,2.8868512613669193,NS
GNAS,-0.50201826136727,-5.485179011224357,0.0004990832482416989,0.0012829783757893985,11.248722845083307,NS
CFAP298,0.4300569049886278,5.484494377367057,0.000499501924624826,0.001283819608943288,5.684692623955683,NS
AADAC,0.3942318715809841,5.483606983496867,0.000500045165959194,0.0012849806323632948,0.20871753543545823,NS
ZNF692,0.6729187324969276,5.4831921307357785,0.0005002993500418941,0.0012853985679667401,4.621097998901315,NS
MYO1H,0.3952018443212631,5.481302713411865,0.0005014587981141982,0.0012879265839064208,0.7142716242621031,NS
MAPRE1,-0.4770924742765929,-5.481289771909889,0.0005014667498195572,0.0012879265839064208,7.661062104799984,NS
CALB2,-1.1278527353958205,-5.480840729256957,0.0005017427423538057,0.0012883997522658715,0.9792773947257438,Down
POGLUT2,-0.7587181456193355,-5.480010208181804,0.0005022536377018616,0.0012894758323225158,2.2442501042677576,NS
C5AR1,0.4823644785970942,5.4798606975298245,0.0005023456695157159,0.0012894763337605425,0.8678355267974039,NS
POLR3E,0.4634269977215866,5.479385483333949,0.0005026383115265573,0.0012899916892970922,5.697116671532647,NS
ABHD18,-0.49603573623720115,-5.478994174482835,0.0005028794233869711,0.0012902888130300121,4.2686288591612795,NS
ERN1,0.40492823496174896,5.478899345521933,0.0005029378729231006,0.0012902888130300121,5.170764042580871,NS
UBE2Q2,-0.5757665907358245,-5.477957356991089,0.0005035188872440915,0.0012915434226880322,5.930778805860837,NS
SEMA3B,1.079212846583448,5.477761412136326,0.0005036398371557624,0.0012915670818703143,5.000553758555261,Up
MCF2L,0.7954203370407966,5.477644396750791,0.0005037120817834799,0.0012915670818703143,3.8467095867336414,NS
DDX5,-0.5964377492434588,-5.476612571914965,0.000504349614233745,0.0012929656624896867,11.007119262703144,NS
GTF2B,0.4499243116496264,5.4764467532719205,0.0005044521505066074,0.001292992450759999,4.7277446013952975,NS
FADD,-0.48360658390218997,-5.475615985250401,0.0005049662100977547,0.0012940738375584182,5.633327455632678,NS
MME,-0.649037099656432,-5.475228219243661,0.0005052063461725643,0.001294452975658572,0.9371709355866674,NS
LATS2,0.5308284682127345,5.474953849550112,0.0005053763333549529,0.0012946522708697124,5.508248730497276,NS
NBPF9,0.520818217626975,5.473965472324495,0.0005059892052064918,0.0012959858501102428,5.872677830916536,NS
CTBS,0.5996334762819729,5.4732997411395035,0.0005064024681327689,0.0012968077795097951,4.480485842728634,NS
CLCF1,-0.5676031505887851,-5.472405879249986,0.0005069579260643711,0.0012979934791885184,3.339456245041697,NS
PGM5,-1.681034803011474,-5.471122781958572,0.0005077564225713113,0.001299800898691665,2.1238552910435993,Down
TIAL1,-0.5802762704696577,-5.4689406386688315,0.0005091175663248714,0.0013030477121340723,7.08737142341301,NS
THOC5,-0.46820449903562233,-5.467983593491184,0.0005097157927723055,0.0013043410691299328,5.279958555899431,NS
TIGD6,0.46944801364653577,5.4670474646336755,0.0005103016870093424,0.0013056024029333413,3.523071838699495,NS
CARMIL1,-0.42257148811024875,-5.466848552187231,0.0005104262748194138,0.001305683243712769,5.8000721634138515,NS
ZNF718,-0.7128015281571998,-5.46574791202433,0.0005111162554158939,0.0013072100805636732,4.809634375419995,NS
OSBPL6,1.0368903653078168,5.465164318938409,0.0005114825170359391,0.0013079085816247716,3.2890643542271776,Up
SLC44A2,-0.4749821463409462,-5.461884804319921,0.0005135460660074345,0.0013127499493686575,7.625418552397362,NS
IQSEC1,-0.4000403894362238,-5.4618582462121665,0.0005135628140361823,0.0013127499493686575,5.859959836908029,NS
MYO6,-0.5545723742923613,-5.461597452253273,0.0005137273071405633,0.0013129314014489715,8.14235920109313,NS
LGSN,0.5139753551776832,5.460262766671563,0.0005145700467156463,0.0013148458645922457,1.2223129977979938,NS
PECR,-0.4387720873150822,-5.459774015893351,0.0005148790281512962,0.0013153960033246632,3.619768457057669,NS
RBM23,-0.43974202613517077,-5.456298044434993,0.0005170823366721663,0.0013207846260167157,6.735359639861097,NS
CUTC,-0.5084984483652399,-5.4553761538541305,0.0005176684184150781,0.0013218147968051003,4.368727967047465,NS
ADIPOR1,-0.3926280600444937,-5.455367499035218,0.0005176739240532189,0.0013218147968051003,7.778485927742582,NS
KDELR1,0.45233699642677677,5.453477554256825,0.0005188777166390801,0.0013246476398780587,7.7347770421721265,NS
VPS13D,0.4133672025398476,5.452899519784394,0.0005192465029288474,0.0013253481453597432,6.455947676868864,NS
SAXO2,0.5071078899208494,5.452638225161382,0.00051941330287117,0.001325428042779369,0.6879117402930136,NS
CCDC138,-0.6231400704087295,-5.452554754951415,0.0005194665992033949,0.001325428042779369,3.635798452546798,NS
AOX1,1.373551142591189,5.452347935474871,0.00051959868064065,0.0013255241778479952,2.61290193963559,Up
SH3BP2,0.40427695649607936,5.451560829398843,0.0005201016865436297,0.001326566354361327,5.451378823077351,NS
PCOLCE,0.8588731477964242,5.450154224645553,0.0005210019110613905,0.0013286211102820531,1.7651875563541577,NS
KCNAB2,0.6042513808560651,5.448544787757666,0.0005220340335287733,0.0013310114154308163,2.5559834095608545,NS
TPTE2,0.44191808172107105,5.447292957383165,0.000522838367250903,0.0013328201733060875,0.4768201515208396,NS
POLR2M,-0.46782287862562594,-5.447037337768894,0.0005230027756935496,0.001332997272374865,3.876776667784343,NS
ATF5,0.4587259560713411,5.445961680176871,0.0005236952312845843,0.0013345199169631304,5.719828364060333,NS
PLAAT3,-0.8005729216154719,-5.445041604053612,0.0005242883248132357,0.001335788852967273,4.179550891373644,NS
SAPCD1,0.3880153282499448,5.443828557771191,0.0005250713910072947,0.0013375412556482992,0.9647670128589557,NS
KCTD17,0.7118780084760072,5.442819942436838,0.0005257234609588403,0.001338642508137632,2.9197165405813483,NS
EML4,-0.48807979500916643,-5.442818168243116,0.0005257246087533405,0.001338642508137632,6.6641926858515,NS
SH2D2A,0.3852610469355346,5.442717532875147,0.0005257897181382409,0.001338642508137632,0.19263052346776732,NS
CALM2,-0.6686905021088863,-5.44132168325501,0.000526693717016216,0.001340700957328624,9.8214392978905,NS
ANKRD24,0.4582915900810775,5.440619781543538,0.0005271489325530085,0.0013416164875796252,0.6972888611244308,NS
ZFR,-0.538892893973784,-5.440117313885671,0.000527475069517587,0.001342203235066408,7.221042906341978,NS
TNFRSF1A,-0.46591887683862454,-5.439396637644229,0.0005279432235490142,0.0013431510784293727,5.852653955655484,NS
STMND1,0.3928503024628908,5.438511867016604,0.0005285185938155024,0.0013443712999571503,0.300173865391933,NS
TPBG,-0.44651525592806923,-5.436878480195792,0.0005295825903204282,0.0013468337530681276,7.585733712211318,NS
SOGA3,0.5490601160173832,5.436580036432769,0.0005297772504528966,0.001347084819559783,0.38752483352926875,NS
TMEM123,-0.5424995721146758,-5.436108359826843,0.0005300850609880963,0.0013474825948791697,7.0136130350390955,NS
OGFOD3,-0.542168569913596,-5.435989557384565,0.0005301626207993563,0.0013474825948791697,3.712977840463596,NS
FLVCR2,0.40624836450035373,5.435795097744566,0.0005302895998955996,0.0013474825948791697,5.432807784319142,NS
KDM4B,0.5041076773415761,5.435752290049494,0.0005303175571043581,0.0013474825948791697,3.8088638679726414,NS
KRT85,0.8030147775342643,5.435423265570133,0.000530532492848866,0.0013477848257808806,0.4153726888244294,NS
CHAD,0.49649229342265133,5.4308983389919945,0.0005334980672189174,0.0013550735097360381,0.893841196544745,NS
LRRC20,-0.6266280665580758,-5.428646873532921,0.0005349803792043129,0.0013585927843023618,3.649950413277926,NS
FKBP14,0.7400356047219732,5.428471262062754,0.0005350961863898402,0.0013586411488426303,3.5077158903053385,NS
MPND,-1.1767530031967177,-5.427284244671539,0.0005358796837809349,0.00136032936936861,2.751622019753086,Down
NOTCH2,0.3841041698034907,5.4270487911656735,0.0005360352448366882,0.00136032936936861,8.069532402443896,NS
RPL7,-0.49568468660984744,-5.427023837539437,0.0005360517342579958,0.00136032936936861,9.666965019345422,NS
C12orf29,0.5403502302601264,5.42678745203218,0.0005362079658651416,0.0013604799509780363,4.7273464986869795,NS
EPS15,-0.602269191354364,-5.426592861607089,0.0005363366115887999,0.0013605604992445058,6.880120365500679,NS
KLHL42,-0.5324943064550981,-5.425684112124184,0.0005369378410487496,0.0013618396362293159,5.564835111947166,NS
ENO1,-0.44554946533817363,-5.424653002131493,0.0005376209147067282,0.001363142675278296,10.700345970354595,NS
MAB21L3,0.5249197725211898,5.424615522624052,0.0005376457613910123,0.001363142675278296,0.28806259072722035,NS
RPS13,-0.4204323116952115,-5.4235537826913145,0.0005383501523671091,0.0013646821609291531,8.302829434650425,NS
TLK2,-0.534360370414275,-5.423169857196966,0.0005386051080996695,0.0013650820077305882,7.890506596041977,NS
B3GALT9,-0.4628960644036709,-5.420740254951001,0.0005402216056180266,0.0013689318831407167,3.4319814180513304,NS
SFT2D1,0.43558040057520553,5.420593559432156,0.0005403193764118257,0.0013689325810534905,4.514453208624899,NS
ARAF,-0.6529894532146662,-5.418756052689775,0.0005415456887158286,0.0013717919926499998,5.136587442988542,NS
ZC3H12A,0.60973767705921,5.41759496583144,0.000542322137842239,0.0013735110276772865,3.307874012344341,NS
DNASE1L2,1.0689425307392055,5.417058329512725,0.0005426814107544202,0.0013738669892371794,1.006237602208787,Up
GOLGA5,0.4536281778260288,5.416977403903731,0.0005427356122000645,0.0013738669892371794,7.019744058350656,NS
MSANTD1,0.5167008153847314,5.416946626599803,0.0005427562274267242,0.0013738669892371794,2.783946217629593,NS
RDH16,0.6232507076934154,5.416560668090874,0.0005430148223334923,0.001374077033344417,0.960992549741964,NS
RAB28,-0.545435838080865,-5.416530664735396,0.0005430349304200677,0.001374077033344417,4.085754850467837,NS
GTPBP10,-0.5613068014068153,-5.415535714727293,0.0005437022007244198,0.0013755175856525368,4.945263043616695,NS
LMX1B,-0.6308437394774291,-5.414449339079616,0.0005444318076817324,0.0013771152966419033,5.265010472348367,NS
NCS1,-0.4624152613824398,-5.4135876832792,0.0005450112527095507,0.0013783326727836458,5.29241169354929,NS
LIMS4,-0.44723578913260814,-5.413182704599327,0.0005452838244881996,0.0013787736682223683,2.156432563102628,NS
OSGIN1,1.0466775158200714,5.412956419712198,0.0005454361907609797,0.001378832831372566,2.7842614799984027,Up
WSB1,0.6129428542822266,5.412856294743086,0.0005455036235506448,0.001378832831372566,7.25371337155607,NS
KIF21B,0.43787073432528506,5.412148258592617,0.0005459807357110507,0.0013797904085887083,1.209561500404993,NS
EGLN3,-0.5203641058632269,-5.41081132028729,0.000546882876784139,0.0013818215715181027,4.290486473076966,NS
CHAMP1,-0.5045804584413075,-5.4099289272072095,0.0005474791896697746,0.0013830793994518361,5.044585845947762,NS
NPY5R,-1.0450021106629364,-5.408791497845004,0.0005482489000050582,0.001384774744553161,1.1190358487421885,Down
TADA3,-0.6771092061866497,-5.408489210258344,0.000548453659610638,0.001384931784738409,5.812746081045668,NS
GGT7,0.46695395184105,5.408408500588942,0.0005485083437739686,0.001384931784738409,2.605555689281783,NS
SMYD4,-0.41370243676610174,-5.407882806645811,0.0005488646688427504,0.0013855823112587304,4.3571930190868615,NS
PDF,-0.5229895761314348,-5.4065424088687815,0.0005497743581294494,0.0013876292939952542,4.911544608429551,NS
ZRSR2,0.4098760863355953,5.406146669395427,0.0005500432493649634,0.0013880584587227626,4.408740982655036,NS
UBE3C,0.430623374051066,5.40539234916961,0.0005505561810734784,0.0013887931094332213,7.925404077174744,NS
MGP,0.5697195697963525,5.405326933423729,0.0005506006878291056,0.0013887931094332213,6.420531328101512,NS
ADGRB2,0.4599940962652069,5.4052822407762555,0.000550631097515472,0.0013887931094332213,1.4038197996489659,NS
TGFB3,0.577068612554413,5.404187682685801,0.0005513764266439049,0.001390423205191643,3.4418242443950846,NS
CFAP43,0.675666887088275,5.402837954847751,0.000552297026367822,0.0013924300941601665,0.8924103049141064,NS
DHX33,-0.4206542256486608,-5.402730188392651,0.0005523706021274929,0.0013924300941601665,5.4182706382262955,NS
PUM2,-0.5291687075919406,-5.401714657262218,0.0005530644643273014,0.0013939289433889137,7.7777604160759894,NS
SELENOT,-0.5812016398865659,-5.401149660234169,0.0005534509102996835,0.0013946525900067942,7.465021715456668,NS
RPS6KA4,-0.596230622167131,-5.40020935763838,0.000554094710266657,0.0013960243723047069,4.454419524900974,NS
SFXN3,0.4953228216050623,5.400043592749051,0.0005542082896883829,0.0013960600278999972,5.118672276692007,NS
TSC22D2,-0.5896425758203279,-5.399508291294036,0.00055457524298789,0.0013967338092902176,5.959474482834055,NS
TFB2M,0.4291723019804722,5.398964147835585,0.000554948529107632,0.0013974232957676223,4.283836643258653,NS
NAE1,-0.4976090699959724,-5.398112989543063,0.0005555329790781198,0.0013986441741502384,6.203694615147295,NS
WAC,-0.6220538688391442,-5.397409284072574,0.0005560166870489374,0.0013996110259688293,8.088120214215781,NS
OSR2,0.41473160371774576,5.392631499224679,0.0005593129751213138,0.0014076561182431201,5.071233374934582,NS
PSMC2,-0.4439651038410786,-5.391917626907544,0.0005598073167826119,0.0014086477661191137,7.91388044297905,NS
RAET1G,0.5687718053811922,5.3902207227622645,0.0005609843006098498,0.001411356488955904,1.0672551630275449,NS
ADSL,-0.40720589414564756,-5.389751473443056,0.0005613102510435841,0.0014119235462026092,5.4145195967851665,NS
TSPAN3,0.9169606028634735,5.38867431860634,0.0005620592467357107,0.0014134477707698273,6.738115313730948,NS
MTO1,-0.4251017236638284,-5.3884662543687485,0.0005622040489817863,0.0014134477707698273,5.575311465291548,NS
LSM14B,-0.42059572192571393,-5.388445918631946,0.0005622182038137943,0.0014134477707698273,6.680017933065286,NS
SMURF1,-0.38919687887625554,-5.388005657548109,0.0005625247459129036,0.0014139652626858359,6.539448195707743,NS
DNAJC30,0.42246862009829994,5.3875658584371475,0.0005628311483084124,0.0014144822182563842,3.835015059416792,NS
VBP1,-0.4762658973061261,-5.3866186415153,0.0005634916803590477,0.0014158888124411934,6.38057337576949,NS
BCS1L,-0.5009995465274012,-5.386331998132614,0.0005636917347452392,0.0014161176954338229,4.700772368544475,NS
NOB1,-0.48674234523616694,-5.386199144381269,0.0005637844824068848,0.0014161176954338229,5.801946609094358,NS
ZNF438,-0.4222965180275855,-5.385969542883651,0.0005639448106873684,0.0014162670518442747,2.8766248901984013,NS
SH3BP4,0.41637656730204725,5.385686210188579,0.0005641427274164929,0.0014165107359898027,5.763380744149804,NS
NAP1L4,-0.5287737440691772,-5.384898961643104,0.0005646930427414287,0.001417639015400036,6.868471986520597,NS
HOMER3,-0.8034878153973741,-5.384580760262568,0.000564915643137089,0.001417944323433655,3.423938182431188,NS
ACOX3,0.5727252560313875,5.384397750774854,0.0005650437122647279,0.0014180122902429032,3.6309305584404066,NS
TCEA1,-0.5513568868616777,-5.382527252444124,0.0005663544943814093,0.001421047794068865,7.067252262338637,NS
RASGEF1A,0.46484775463347605,5.382260293763325,0.0005665418402016981,0.0014211568493264072,1.2517592632714842,NS
CDC25B,0.4512273651997031,5.382176886283019,0.0005666003876169238,0.0014211568493264072,7.373464356883542,NS
BAIAP3,0.949204434117127,5.381669476745039,0.0005669567030699673,0.0014217965829264889,3.2364778621905326,NS
NIP7,-0.48701023073794114,-5.381099598695644,0.0005673571767366658,0.0014225468068856293,6.400606630456948,NS
HOGA1,0.5220494629664248,5.380205405236988,0.0005679861801838718,0.0014238696582684776,0.5383479960313774,NS
KRT16,0.8901054243629856,5.379626958147934,0.0005683934827926675,0.0014246363605661986,2.0332114568339215,NS
RPS6KA1,0.6282073793162789,5.379320184589674,0.0005686096208191192,0.0014248555785350803,4.806767031333986,NS
POMT1,-0.44898360274133664,-5.379214784211786,0.0005686839015818382,0.0014248555785350803,5.173346382972364,NS
HOXA13,-0.5905229083755891,-5.378373371330158,0.0005692772655521262,0.0014260864751655341,1.1960450905394877,NS
UPK3A,0.3862558487693144,5.378230188861204,0.000569378304948222,0.0014260864751655341,0.23447104149952258,NS
AFAP1L2,-0.48080329062229904,-5.377158444231525,0.0005701352228208102,0.0014277276018596391,2.3032953353239143,NS
RTN3,-0.4921298707292694,-5.3740847550152555,0.0005723121018642719,0.0014329233634586735,8.093198256930679,NS
BORCS5,-0.43308489865748917,-5.373227336223824,0.000572920966817671,0.0014341920654460543,2.7882191426134475,NS
SLC26A5,0.5112683081795156,5.371852538921649,0.000573898703802055,0.0014363835472521668,2.5098428048832866,NS
ESYT3,0.4677022982013262,5.370843873877182,0.000574617209390282,0.0014379255457225002,2.5331728688959547,NS
PHYH,0.5012765780671191,5.370439426607239,0.0005749055859920393,0.001438390829100895,4.191849154502651,NS
NCKAP1L,0.6930300084177416,5.3695991077463985,0.0005755052497391684,0.0014396346359500558,0.4262654365211856,NS
CHMP2A,-0.59880226743616,-5.369286947894673,0.000575728185211989,0.0014399357763736265,5.721599942449298,NS
LAMTOR5,0.43189355949415864,5.368213715830395,0.000576495374817288,0.0014415359151017232,6.658499733238124,NS
CTDSPL,-0.6598261636077705,-5.368104792941619,0.0005765732995663612,0.0014415359151017232,3.885765410325629,NS
USH1C,0.44221088062779984,5.366702230149293,0.0005775777364238865,0.0014437901009663149,0.24657234001616327,NS
OPA1,-0.5053028444776528,-5.364122252044956,0.000579430357251203,0.001448163340363856,7.393504233018017,NS
GTPBP8,-0.6746851059378789,-5.363390041070422,0.0005799573198654758,0.0014490317279363763,3.3007584999187105,NS
BZW2,-0.625809134492828,-5.363352695041873,0.0005799842113099092,0.0014490317279363763,7.5125435238909075,NS
TLE1,-0.4900315159376418,-5.360934896450474,0.0005817280712406824,0.0014531300210443732,6.267956444170255,NS
NUDT13,0.45807098487545816,5.360599001924821,0.0005819707901522169,0.0014532398657241458,2.322494996355944,NS
NUTM2D,0.49802510941110245,5.3605299766508265,0.0005820206818010027,0.0014532398657241458,0.7586401376013878,NS
SLC29A1,0.5526027633013991,5.360444398587797,0.0005820825443225267,0.0014532398657241458,5.647433681107052,NS
GLA,-0.821895125924895,-5.35967258268775,0.000582640797185532,0.0014543750103612543,6.077671599214703,NS
YBX1,-0.4004665988595079,-5.358958697049535,0.0005831576687776075,0.0014554064748145015,9.024582873950324,NS
SEMA4G,0.5681292021185493,5.358507449046324,0.0005834846417559881,0.0014557755654874278,2.5196191034841817,NS
TIMP4,-0.45623042349817233,-5.3584684385009185,0.0005835129180658959,0.0014557755654874278,0.3594949934415526,NS
ATF7,0.552785593526299,5.358111523135656,0.0005837716930998696,0.0014561624343249722,5.824979007565755,NS
RGL4,0.5516427126860082,5.3579516286421285,0.0005838876622821763,0.001456193013517591,2.734827626457534,NS
ZMYND10,0.6394351639981205,5.356321795234808,0.0005850711906575897,0.0014588855599401913,0.9621178158648123,NS
RGS12,-0.40970205115356473,-5.3544972530055635,0.0005863992127962721,0.001461841760029563,4.42618344804377,NS
ZNF106,-0.4963238367208612,-5.35440702852691,0.0005864649693217383,0.001461841760029563,6.0342751559456635,NS
ZCCHC3,-0.506813474712759,-5.354166269077648,0.0005866404766190572,0.0014620196897778101,4.606628952156597,NS
RNGTT,-0.5706632283153379,-5.35398653701075,0.0005867715338825799,0.001462086798091447,5.891728494418352,NS
RPRD1A,0.49059631378288576,5.3534233818977,0.0005871823827563634,0.0014628509290777322,6.530608619307567,NS
ADGRA3,-0.5320485516345078,-5.351269211575188,0.0005887568501738379,0.0014665132044156214,5.7147501653057775,NS
TMEM184C,-0.436536106512629,-5.350176743268485,0.0005895570853606479,0.0014682460155283534,6.123844489241056,NS
DNAJC24,-0.5337846132167081,-5.347093274908279,0.0005918221340333098,0.001473625569065739,3.5681262369543063,NS
ARHGDIG,0.5491546252068872,5.3400851060288606,0.000597005537311506,0.0014862685725870312,1.7848006071891138,NS
CMTR2,-0.5433414679628464,-5.33907619581098,0.000597755815917047,0.0014876753358944717,6.417711910461899,NS
IGSF10,-0.6192259139557965,-5.339040323204614,0.0005977825115815547,0.0014876753358944717,1.8978579440485845,NS
PDSS2,-0.47837574032388364,-5.338649406374573,0.0005980735081827968,0.0014881357661518076,4.748166053903124,NS
CDKN2B,-0.4674555645236207,-5.338447810766017,0.0005982236353119458,0.0014882455817531947,3.328588025653469,NS
RAB15,-0.5278086606368599,-5.336731681007478,0.0005995032917383236,0.0014911648749863246,6.574087591162258,NS
CAPNS2,0.4334136075982718,5.335305521254999,0.0006005689976503796,0.0014935510619923807,0.24217370350139925,NS
DNAAF9,0.3989757035792111,5.335102050959537,0.0006007212101865482,0.0014936650455515004,4.200696678666881,NS
EXOC4,0.3836345664644883,5.333723939786239,0.0006017532581554824,0.001495966270850058,6.717583660041932,NS
CREB1,-0.5912440066714222,-5.3305822049000815,0.0006041132898785676,0.0015015674815338942,6.080970164744571,NS
RPL35,-0.7590114154608552,-5.330375601945471,0.000604268840491154,0.0015016882812984589,8.082134694365395,NS
ELOVL1,0.5283548347160877,5.329702155653836,0.0006047761788332121,0.0015026831228096146,6.405521602649778,NS
FICD,0.4082576443904187,5.32908278362226,0.0006052431903085651,0.001503577430134919,3.819129208137395,NS
H2AC13,0.6141756447205435,5.327034409969675,0.0006067904815317804,0.001507154634917341,1.0117122167031862,NS
TMEM17,0.5006483556387472,5.3231662479224315,0.0006097241649018868,0.0015141735053744948,1.6802526732975238,NS
DNAJC7,-0.4592704750864882,-5.322883525183275,0.0006099391921833282,0.0015144396458790649,6.4212042065346,NS
GLB1L,0.5288433043307329,5.321635867536048,0.0006108890966657239,0.001516530022327339,2.792964236519859,NS
GSTCD,-0.5215436095876484,-5.321136977858302,0.0006112693774998127,0.0015172058210137652,4.992433250140597,NS
CDK19,-0.5254417731028358,-5.320584535003228,0.0006116907804646916,0.0015179834302765525,6.081340939039637,NS
