gene,log2FC,t,P,FDR,AveExpr,sig
LRRC45,-0.31486923638506015,-3.0685057510201483,0.003970426982682628,0.0072519454425421775,6.65314862994825,NS
MINK1,-0.25852712303241815,-3.0680902441106324,0.003974834407396629,0.007259034098529931,7.376758498390904,NS
APOO,-0.36841955996340114,-3.0678935089994224,0.003976922855183425,0.007261886410616979,4.197873039696158,NS
ATP6V1B2,-0.5837231835018888,-3.0664528464652303,0.003992247850485388,0.007288904787262478,5.867660335639844,NS
LMO7,-0.6763010910326673,-3.0646840523594183,0.004011139572930089,0.0073224271525954366,5.807703501864441,NS
ZNF622,-0.6037205955644186,-3.0635521430351047,0.004023273248502428,0.007343605307326072,4.579823872881581,NS
CCL5,0.9319423845963556,3.0634266866244784,0.004024620228338515,0.00734509170841558,0.9764026327221162,NS
IFT46,0.42489292313476856,3.063300078281907,0.004025980007555882,0.007346601072409107,3.783701651741631,NS
EIF4B,-0.3004131965080372,-3.063039127414924,0.004028783999436243,0.0073507450849729815,8.480360713959788,NS
PCDHA5,1.095562313470241,3.062775979234538,0.004031613468537846,0.0073549344795789,1.5505288946035956,Up
ARHGAP19,-0.48425087975109604,-3.0607178875712093,0.0040538076336140896,0.0073944454057590335,4.418062989002265,NS
UMPS,-0.28469284745934503,-3.0605568202928937,0.004055549416288793,0.00739664415429473,5.31269851068266,NS
FAM20A,0.9077288302420642,3.060476223067926,0.0040564212603448405,0.007397255908510362,1.3353878388333178,NS
HYLS1,0.44031203452717305,3.0601589570620007,0.004059854939502326,0.00740253862432065,4.369579822517627,NS
EFCC1,1.5385221113039416,3.0600231501021415,0.004061325577528618,0.007404241104457912,1.1408030272531402,Up
CCDC39,0.4397920107108906,3.0590226814724764,0.004072175041018005,0.007423039499753904,1.5372352306917048,NS
TRMT11,-0.7919467010690684,-3.0584860535446907,0.004078005702403522,0.0074326855189194505,4.645965426473393,NS
FPGT,0.3673738070770397,3.0577508887225924,0.0040860063304301655,0.007446283506889385,3.538838331963916,NS
RWDD1,-0.5516877464152087,-3.0563391866130187,0.004101411100568153,0.007473369328334412,5.413652832999813,NS
IPO4,-0.34759465269135564,-3.0552825402865236,0.004112977272607197,0.007493454431133999,1.2463078046520069,NS
TGIF2,-0.8032499385215103,-3.053884196989298,0.004128331013493573,0.00752043390701141,6.313200344179516,NS
BNIP3L,-0.4575393369023997,-3.0533070842268852,0.004134683433185542,0.007531011034688763,6.231115480934132,NS
TIMM17A,-0.29991654551894453,-3.052414661641823,0.004144524701985819,0.007547939202375125,6.4254686807487715,NS
LDHB,-1.7758856310979922,-3.0522268801235497,0.004146598291300749,0.007550718399186231,3.4611590860915733,Down
UBXN1,-0.48664259927315995,-3.0520829099414897,0.004148188753926138,0.00755261723219454,6.079702522660941,NS
IVNS1ABP,-0.3054811568309904,-3.0506481435056534,0.004164070332600689,0.0075805319982262045,6.90914388598879,NS
PRDX5,0.6239807166724886,3.0487359383010437,0.004185325901554595,0.00761822124900183,6.818137666862528,NS
UPK1A,-1.0182314606048875,-3.0483568178691653,0.0041895522423709575,0.0076249076708849815,1.4582561536842722,Down
CDKN2A,-2.701913075459177,-3.047476420336246,0.004199382228414734,0.0076417895130429115,5.3513827540460825,Down
ZNF433,-1.0962707052102516,-3.046034614110217,0.004215527559826855,0.007670027618387587,2.637403326707277,Down
MZT2A,0.49105190357470424,3.0459914082843413,0.004216012280447999,0.007670027618387587,5.992568203273216,NS
RBM3,0.440265348719378,3.0453132723142113,0.004223627091020718,0.007682867377018295,8.378617563721665,NS
NRIP1,0.8413029640723849,3.0446475762005973,0.004231114827980088,0.0076954726296287815,5.395586533959514,NS
HOXC9,0.8924679189476833,3.044093704898602,0.0042373543001037895,0.007705804536256265,3.4919449096344906,NS
INF2,0.5139935735908537,3.042925267859649,0.004250545448870427,0.007728023243429411,8.006061556544514,NS
PYGM,0.694546168658323,3.042912218599582,0.0042506929877746255,0.007728023243429411,1.09684952369444,NS
WDR91,-0.7104536918070975,-3.0424481073103076,0.004255943512288259,0.007736549042242959,4.383183175896773,NS
CTC1,0.3460656719098869,3.0409488120613295,0.004272946964478216,0.007766434511685066,4.8760503022123425,NS
SCN1A,0.8259494161049669,3.0398120713902883,0.004285881366562049,0.007788917243659813,0.8553462902524674,NS
TIMELESS,0.8426608535650634,3.0397456923445887,0.004286637799984044,0.007789265418603236,6.504814891411822,NS
ABHD14B,-0.6322230990129443,-3.0394678082044675,0.004289805841379368,0.0077925943787224726,5.530541561403865,NS
NNT,-0.6321571207245736,-3.039431494479907,0.004290220002072905,0.0077925943787224726,5.263295728397677,NS
MGAT5,-0.843886651498042,-3.0394237040127776,0.004290308857833166,0.0077925943787224726,7.158723136366514,NS
UNC119,0.6704636115407849,3.0393867668908854,0.004290730175318327,0.0077925943787224726,5.170839140177726,NS
NEIL2,0.7502414351649813,3.0384532273577007,0.00430139140716349,0.00781092803592106,4.071727810896414,NS
ASS1,-1.3789877483372681,-3.0378210852691234,0.004308624787444559,0.007823033024208094,7.0943461505304395,Down
AOX1,0.5997538973053558,3.0362395706601815,0.004326771767148336,0.007854947692071559,0.8025621721113236,NS
STK32B,1.0926767048927843,3.035094664056382,0.004339953849444517,0.007877841724870329,0.87609555709835,Up
KHSRP,-0.3394980064859474,-3.0347233423068842,0.004344237250563174,0.00788457905833985,8.091299938252899,NS
POC1B,0.7900319969268931,3.0345697753452234,0.004346009894632267,0.007886758316486242,4.612742699740074,NS
SNAPC1,-0.6043855604883054,-3.0344640585314258,0.004347230594204483,0.007887935512378924,3.4484434509114332,NS
GRAMD2B,0.5508891506625105,3.0330876756767364,0.004363153046493327,0.007915784832409286,4.489190277895487,NS
PRR29,-0.6843937211752982,-3.032211546427492,0.004373317011625426,0.007933180951106896,1.4276472545989158,NS
FEM1B,-0.4222254625867213,-3.0314834481554103,0.004381780644318965,0.007947488502585628,6.725616636569205,NS
EIF2S1,0.40049248536597254,3.0309361061005964,0.0043881532736915595,0.00795800021622917,6.451333001881781,NS
ZNF430,-0.44156285400119566,-3.0307204922149107,0.0043906660341063225,0.007961510139424876,3.8811705567579247,NS
PITRM1,0.274387498048874,3.0306160838190475,0.0043918832949280135,0.007962670344078005,6.8380127415263505,NS
PSMD11,-0.270426075181544,-3.0300611822296393,0.004398358036043595,0.007973361024982408,7.300214041943655,NS
TTC39C,-0.3715732081367511,-3.0295263948504414,0.004404606590189455,0.007983638916760329,5.2329117880453655,NS
PCSK9,1.065159280241316,3.029060542183079,0.004410056514702825,0.007992466728578257,0.9166065265584069,Up
SDAD1,-0.31409795482924346,-3.0288790563093935,0.004412181403930484,0.007995266959290587,5.872188841527564,NS
PQBP1,-0.5137883842087998,-3.0278415475307394,0.004424347391372246,0.008016259430695475,5.760643650395195,NS
ZNF341,-0.40866655051121253,-3.026725683591279,0.004437467459531663,0.008038974811736948,4.066499320442545,NS
PIGV,0.34281959275813073,3.0254278970599886,0.004452772639085956,0.008065642282016987,4.578706513664363,NS
USHBP1,-0.46848231536732116,-3.0244527009285647,0.004464306127358962,0.008085471696385618,0.8565307201967565,NS
SLC25A39,0.40696140606999254,3.0240380327297407,0.004469218864657559,0.008093306387869696,7.4867684905593705,NS
WBP11,0.8608284010680544,3.0230373606501866,0.004481095203466322,0.008112696346681061,6.774112188460359,NS
WDCP,-0.5796614246075893,-3.023036718573037,0.004481102833406065,0.008112696346681061,3.9479160397999213,NS
AP5Z1,0.4688681430474031,3.022644567313724,0.004485765137474469,0.008120071048276835,5.982966398111121,NS
ECHDC3,0.5512887595254863,3.0220646887253495,0.004492667715323292,0.008131498594869169,3.90084592671095,NS
FGF12,1.3613193081385997,3.02129386988559,0.004501858638530784,0.008147064386527495,1.2065781477604043,Up
C1orf35,-0.4070745445643446,-3.0211258748242034,0.00450386409102517,0.008149060417665636,6.111776305873852,NS
INPP4A,0.29785125239693144,3.021085210791883,0.004504349647164348,0.008149060417665636,5.334203461089462,NS
CERS5,0.41726228565152873,3.0210529905588155,0.004504734413623288,0.008149060417665636,5.350808597998504,NS
SQSTM1,0.9028987429970365,3.0209062654386125,0.004506486962086631,0.00815116149097254,8.089724958612,NS
ABCE1,-0.6446218714881339,-3.0206034856306028,0.0045101055256925515,0.008156636747449217,7.2325102614798835,NS
BARX1,1.0670997153159225,3.020291686422931,0.004513834741620909,0.008162310659185988,0.8595555999350392,Up
TBC1D3L,-1.4687817258872145,-3.0190448723737378,0.004528776074431177,0.008188255154897855,2.139291685688375,Down
MBIP,-0.5845728173071397,-3.0181427589041343,0.004539615681314128,0.008206777693408733,4.095295120958403,NS
SLC7A6OS,-0.3624779005310989,-3.0180524312800707,0.00454070238394445,0.008207666256992261,3.2804018361390637,NS
CAPN5,-0.5401366785248919,-3.0179713834510165,0.004541677652873723,0.008208353189138746,3.278723839632132,NS
RALGDS,-0.5859875838945742,-3.0176443419718226,0.004545615029818965,0.008213298979287883,4.854070477405462,NS
RASAL1,-1.5170011644614254,-3.0176046653024606,0.004546092930962173,0.008213298979287883,3.995909570965308,Down
ATP6V0E1,0.5747520549569817,3.017595697758067,0.004546200950609457,0.008213298979287883,6.442976979287636,NS
PDXDC1,0.3956766419364274,3.017433409205043,0.004548156234882752,0.00821575510597762,8.040760102831698,NS
TMEM222,-0.38130452542570903,-3.017383376730464,0.004548759195637803,0.008215768082232523,5.8755048700326125,NS
CLK1,0.40957768627828334,3.017129232655893,0.004551823147030542,0.008220225405651019,6.180761702401655,NS
PPM1K,-1.0600155426978424,-3.0143545458621945,0.004585401353135446,0.008279780628484718,5.731798316285801,Down
CASC3,1.3659085851711443,3.0140870346121282,0.004588650971575682,0.00828456361587178,7.384376102509602,Up
CHAMP1,-0.7865708141054888,-3.0138184777847634,0.0045919154724331345,0.008289372216893956,5.574680616335647,NS
KLHL8,-0.5443689368361757,-3.013301525044225,0.0045982055609906985,0.008299640665714886,4.855210751518942,NS
TLCD1,-0.7077681143905066,-3.013165082841143,0.0045998670916726206,0.008301553094381029,3.863973654049448,NS
ZMIZ1,0.5509311977271851,3.012041016238446,0.004613576988685262,0.008325206316928783,7.313774004831529,NS
SERTAD2,0.6735750707851421,3.0119094289348816,0.004615184432006788,0.008327017312229961,6.13937093858871,NS
ATP5F1C,-0.3504409542646284,-3.011678842943442,0.004618002494538556,0.008331011826227981,7.702603790803538,NS
MRPL35,-0.30724194144960226,-3.010061349945282,0.004637815963365979,0.008365661495724899,5.684061763942615,NS
RBM24,2.07073879588086,3.0099305505838596,0.004639421681909377,0.008367463378698706,2.4639548201305166,Up
ATP7A,-0.5103248343255021,-3.0097826168104613,0.004641238376550762,0.008369462695264838,4.081550787957518,NS
URB1,-0.6733027593645029,-3.009741447988854,0.004641744067685676,0.008369462695264838,6.357228940999134,NS
RPL38,-0.7404688271876861,-3.009252422559736,0.004647754908136044,0.008379205148803248,8.315445814658016,NS
HRH1,0.690631333085545,3.008640250742564,0.004655289726523355,0.008391692199837524,1.6111021673562171,NS
GJA4,-0.5228738951816856,-3.0078218181841634,0.004665381236681011,0.008408784113688556,0.5308793952804768,NS
ZNF823,-0.5557883033141335,-3.007772065790801,0.0046659953615662796,0.008408791954521563,3.3504699903384663,NS
CCDC127,0.31450660702623956,3.006892399793166,0.0046768662038821065,0.008427281451918756,4.8605011105151785,NS
UQCR10,0.6548086714463859,3.006447740327628,0.004682370337071529,0.008436097066660096,5.545146419502329,NS
DCTN3,-0.3776891615643882,-3.003796339009437,0.004715316984045965,0.008494346337033816,5.464871177061217,NS
NEK6,0.6082343072957603,3.003246463635142,0.00472217706613231,0.008505593226484398,5.424133991627819,NS
CYFIP2,-1.0196051012936624,-3.0026271812152987,0.00472991429559508,0.008518416891244109,3.4775660957664933,Down
RFC2,0.3391906582049958,3.002540520673816,0.004730997971599664,0.00851925594520232,5.903370960571945,NS
CC2D1B,0.24368169973164525,3.0015456647526126,0.004743455232596321,0.00854057287602863,5.699854485601992,NS
EFCAB13,0.6422860520806902,3.0013706444292536,0.004745649970328295,0.008543409019690234,1.8403122116505535,NS
DOCK1,0.6185731806885615,3.0012244976656963,0.004747483368545615,0.008545594002381416,5.720726268764967,NS
PDCL3,0.3465085035659589,3.000354405440637,0.004758412402528576,0.008564148659732323,5.226058031818134,NS
PFDN4,0.44336555454103227,3.000128657559337,0.004761251836887504,0.008568140784376703,5.120835025628377,NS
GPR75,-0.5519823247337712,-3.0000524152418535,0.004762211165266559,0.008568748952117152,2.4810745422266596,NS
DAPK3,0.5610592442043165,2.999567864249457,0.0047683123404846685,0.008578607589730407,5.965452860514096,NS
C15orf39,-0.6744032983894374,-2.999338463663815,0.004771203379583604,0.008582689095285402,5.384553582904922,NS
TPD52L2,-0.4657357695594395,-2.9988848004706106,0.004776925562719708,0.008590551565075768,7.933528696154145,NS
TMEM230,0.5237861530503395,2.9988519492057883,0.0047773401757139474,0.008590551565075768,5.91254414706368,NS
CERCAM,0.9964484416120792,2.9988437968411725,0.004777443071252071,0.008590551565075768,4.989399248111766,NS
AATK,0.7923349989923211,2.998486334036793,0.004781956859414898,0.008597284448425726,1.7700041276331913,NS
GMPS,-0.4822992411075573,-2.9984485423619085,0.004782434300498458,0.008597284448425726,7.242925131575928,NS
FUBP3,0.21494415806931388,2.9980960369700718,0.004786889837810854,0.00860417242745199,6.720394757175698,NS
TCTN1,0.9656950599869675,2.9979546456979174,0.004788678068229396,0.008606264897808339,4.888125112887226,NS
NAGK,0.3919022497113701,2.9970218039107297,0.004800491843207562,0.00862637249385357,6.41164380580328,NS
GPRC5B,1.6065845239790937,2.9960501172623877,0.004812826714374989,0.008647411125893303,3.746982300614336,Up
DUSP14,-0.35538338217119503,-2.9952884753341205,0.00482251605690101,0.008663691561316432,4.47396024522924,NS
CCDC32,0.31177959031839253,2.994668776924516,0.0048304131804313396,0.008676748437950785,2.9569501751817904,NS
CTSH,0.8959312174752236,2.9944035154374022,0.004833797255715573,0.00868169629543081,5.44061044984944,NS
TMEM64,1.7494601560431895,2.993964730714775,0.004839399951206997,0.008690627077372639,5.680969924205773,Up
ZNF774,0.5183733870783945,2.9938918360817803,0.0048403313099313625,0.008691167807806443,2.495045125108363,NS
BOLA2,0.45571579066752427,2.993610614670112,0.004843925994434149,0.008696489970478704,1.0219611847695695,NS
DUSP2,-0.8987679550638379,-2.9932149554467045,0.004848987721002318,0.008704444242726107,3.754747857772701,NS
URGCP,0.4535957419540816,2.9929433426133776,0.004852465383578705,0.008708706002125897,5.855855061452154,NS
FBLN7,1.0707822149106985,2.992930890986112,0.004852624867319463,0.008708706002125897,1.261727902487907,Up
NPW,-0.9790178186677811,-2.9919101273730635,0.004865715860886652,0.008731063333978783,4.121758554246386,NS
NFRKB,-0.48757124276052904,-2.9917576455296415,0.004867674245099319,0.008733441040843042,6.559870029012488,NS
UNC50,0.33402042552654077,2.9915542406551463,0.004870287807962351,0.008736993478834502,4.607157560208292,NS
HABP4,0.4984646988204253,2.991238517073548,0.004874347175961536,0.008743138339816544,3.5841618190763183,NS
MRM3,-0.7417622149654715,-2.991008845848782,0.0048773021381524504,0.008747300882445349,4.261350028581372,NS
ARHGEF25,0.6051249963259453,2.990511891089688,0.0048837017525939965,0.008757639423702368,2.641990768136468,NS
ZYX,0.7001637881080854,2.9899547722447024,0.004890885529246661,0.008769381283098614,6.39661834080953,NS
DPP3,0.4595011931359799,2.989715217729934,0.004893977522732154,0.008773784456380189,6.316328211853601,NS
KRT80,0.6355618780456005,2.9890042551053684,0.004903164933575336,0.00878879115924414,5.022163167867677,NS
ZNF507,-0.4974024941389015,-2.9889688518526194,0.004903622855636288,0.00878879115924414,5.378189285152168,NS
CEP126,-1.0024827783328505,-2.9883332072047124,0.004911851424729386,0.008802395210788596,3.2959941475294134,Down
FAM184B,-0.5745029568866034,-2.9880293773238398,0.0049157891590930775,0.008808307238031905,1.5078855869867636,NS
ALDH9A1,0.417268017708716,2.9878026311516086,0.004918729797737776,0.00881243132529608,6.216272282501845,NS
GPATCH8,0.41681372601885486,2.9866965170403605,0.004933098566531175,0.00883702640068393,6.249974934965968,NS
LAPTM4B,0.3130801232035341,2.986593157517169,0.004934443253729819,0.008838287111174724,8.503540922231199,NS
TSEN15,0.2926080216918279,2.9862527156261285,0.004938874773941241,0.00884507573151295,5.227195995278988,NS
ZNF365,1.9093729156420962,2.9861803558538558,0.004939817160700303,0.008845614679399712,1.3019036248240177,Up
RAB20,0.5975036039598638,2.9860146621923205,0.004941975730252267,0.00884833099457008,3.3661222838955283,NS
RBM27,-0.33646393300195837,-2.985949682986839,0.004942822487133447,0.008848698182210856,5.094531467289927,NS
BORA,-0.8551909903826483,-2.9857121089859993,0.0049459195223040585,0.00885309322593107,3.5309364802911793,NS
ZNF300,1.7795942897737063,2.9849149129596104,0.004956325177984417,0.00887056770985141,1.2884904053857789,Up
C1D,0.3276441911443748,2.9846929179439923,0.004959226501016592,0.008874608545162055,4.419372896704992,NS
GRIN3B,0.666799907457754,2.9832457305002458,0.004978179423909323,0.008907369178112048,0.7443015944131961,NS
ST6GAL1,-0.3985508062589626,-2.982880689546841,0.004982970884825607,0.008914785742312546,4.649071168458887,NS
TNNI1,0.8350633809498396,2.982516033449562,0.004987761622971162,0.00892219908947624,1.091567202510806,NS
CAND1,1.079748021632601,2.9822450390169855,0.004991324667805943,0.008927414678215817,8.158523353501995,Up
POLD4,0.8547090230568686,2.9821132579570877,0.00499305819470402,0.008929357087922245,3.0537004847611042,NS
JMJD7,-0.3663080616516859,-2.9813657153110293,0.0050029025351267,0.00894580212129113,0.9854880422942495,NS
ADRA2B,-1.2393367467817094,-2.980956255436463,0.005008302417119123,0.00895429668508657,2.074143161672667,Down
AZGP1,-1.779073963705253,-2.980581523716675,0.005013249111952847,0.00896197890249284,8.278010642401474,Down
CCSAP,0.4436173230659871,2.9795908897017083,0.005026348234628091,0.008984230998771403,5.067271167013555,NS
HSPA12B,0.6689750763268774,2.9778909203452004,0.005048901884093279,0.009023374414417615,1.0388054454795947,NS
ROPN1,-0.8542307610351989,-2.9757100923020374,0.005077974431729113,0.009074156720687374,1.011248873923896,NS
MOB3C,0.679112947269558,2.9746679377517604,0.005091922850734107,0.009097903098163168,3.2766182660299634,NS
GOLIM4,-0.7798138313624698,-2.973513545542749,0.005107415512464411,0.009124402113859856,5.43929793617506,NS
ESPNL,-0.4163392655536855,-2.973251453370929,0.0051109391175406076,0.00912951430451878,0.6012789111037598,NS
ITFG2,0.7570371017245371,2.972845068580712,0.005116407130892013,0.009138097958166154,4.257934689530148,NS
ARFGEF2,-0.2450672840573766,-2.9722802223203955,0.005124016415802938,0.009150503285926252,7.323031991822021,NS
STUM,-2.0245029760174367,-2.9721962264402086,0.0051251488679864175,0.009151340526936773,2.382081037255232,Down
CNIH4,0.4241928768527326,2.971373541635774,0.005136252936812732,0.00916998032090207,5.748684257940942,NS
CCR10,0.7416754396542815,2.9707351043566215,0.005144885725794881,0.009184203774590474,0.9167232774379059,NS
MYCBPAP,0.7075563733576531,2.9705591578798676,0.0051472672252445995,0.009187265730795112,0.7712733947203733,NS
NDUFA10,0.3111873471464376,2.969503281134882,0.005161580673321332,0.009211621261175251,7.001455058933734,NS
OLFML2B,0.7836897084013862,2.969127334879941,0.0051666860165526475,0.009219539359247025,0.8714646515929437,NS
DPH3,0.5337574205177988,2.966754833333849,0.005199014146728857,0.00927602601674097,4.379690633679295,NS
PCDHGA7,0.48804560726775165,2.966513513661109,0.005202313037845835,0.00928071109856327,1.3740247582154472,NS
CACNA1B,2.2931906822447687,2.965351895781337,0.005218220132976521,0.009307884572984895,2.1851595268615345,Up
BUD31,-0.45845420614664056,-2.964992171235878,0.005223155427841133,0.009315482844015678,5.337523524006472,NS
TMEM9B,-0.36700640425169373,-2.964027385744105,0.005236413605026029,0.00933792106728423,5.520748335849026,NS
CNOT6L,0.423997350669337,2.9632138318071073,0.005247618103414444,0.009356691704950243,5.527917132274222,NS
RAB5A,0.7618898095236177,2.96272001078495,0.005254430126772686,0.009367626560852662,5.630702978215829,NS
MAN1C1,1.6760798480032135,2.962658459908903,0.005255279773372835,0.009367930206154524,2.74568262795104,Up
ABCC4,-1.3304610606652414,-2.9625246603400615,0.005257127184098671,0.009370012132444186,3.355875141141673,Down
TFAP4,0.5868326155132416,2.9623285848603462,0.0052598355588877035,0.009373627856947717,4.554020516821823,NS
SULT1A1,1.162888223552127,2.9613150402554367,0.005273856476330842,0.009397400285386008,4.631059069807057,Up
SMIM27,-0.5251289902028259,-2.9603587958102873,0.005287116903476695,0.009419811640690392,1.9823448299496338,NS
PLOD1,-1.4394112936891945,-2.959679083715773,0.005296561634739484,0.00943541983504166,7.981272502935901,Down
CEP85L,0.5810044360769405,2.958205220995515,0.00531709569517224,0.009470776238236268,2.2480231578171086,NS
RARS2,-0.515300062424303,-2.9577004551975987,0.005324145330548473,0.00948210824076759,5.543477945237503,NS
XPR1,0.48017780375765373,2.956280089770756,0.005344029492051572,0.009516292186904854,5.720104381101971,NS
SPNS2,-1.8834683624760555,-2.955280960568202,0.0053580583814148005,0.009540041972848303,4.846085268800058,Down
C2orf92,-0.5340243180366622,-2.95516676728223,0.005359663982603308,0.009541668773573408,3.3785482708982335,NS
FGD6,0.8742011702544776,2.954642541507672,0.005367040595575276,0.009553567808568872,4.320836200496918,NS
RNF150,-1.9575874834915283,-2.954571235010066,0.005368044717006228,0.009554121921465654,4.04294460162732,Down
SACM1L,-0.5341495378033494,-2.954384866112649,0.005370669953212347,0.00955756080201294,5.393738785813767,NS
KHDRBS3,-1.0164984433760613,-2.9540271714025694,0.005375711902251893,0.00956529898478111,4.7503820659378,Down
OXSM,0.39949960850101196,2.949741513043,0.00543646773576841,0.009672157150851035,3.5087025905433116,NS
COL4A3,0.6666968702266586,2.9494023074064057,0.0054413039245204435,0.009679512528268437,1.0495947103519159,NS
STEAP1B,-1.2854997624805975,-2.9491503817148157,0.005444898341491211,0.009684657310610576,1.5366420024823146,Down
RPL10,-0.47698922171790326,-2.949014996218699,0.005446830910665937,0.00968684527444974,10.28988361202588,NS
PDE5A,-0.5103508188413223,-2.948596887853077,0.005452803291061167,0.00969621629706428,4.171532480996615,NS
PRR22,0.6070326243308195,2.948454801610339,0.005454834290772836,0.009698577213738707,2.0163998732782633,NS
ERVV-2,1.119644496002492,2.9478274911132503,0.005463809640682153,0.009713282834215147,0.9583583282804181,Up
ANXA6,0.9337785736324011,2.947759548594491,0.005464782571076727,0.009713760203035328,7.049344879946019,NS
NDFIP1,0.30271176871950933,2.947490723002572,0.005468633722569863,0.009719352884938576,6.8613110939692055,NS
ASNSD1,0.32325529218118754,2.9473793920817513,0.0054702293768781425,0.009720935967416184,5.317003923267154,NS
TTC7A,-0.540507528409325,-2.945919649409761,0.005491191654363356,0.009756929894816477,5.288913001216156,NS
HNRNPR,-0.27013934061914274,-2.9453047519748243,0.005500044284027301,0.009770163033014983,7.846750758876957,NS
ZFP36L1,-2.9493396980784077,-2.9453039217685753,0.005500056245489145,0.009770163033014983,7.288497762760631,Down
UNC13A,1.3068002977138615,2.9451306259547416,0.005502553594743814,0.009773340297722463,1.2466329031313392,Up
ARAP3,-0.7189832204388278,-2.944861746068741,0.005506430503250208,0.00977896672760082,1.84248374473502,NS
WDR83,0.4831682486050149,2.9445605604540708,0.005510776263197383,0.009785424242788039,2.553822240293062,NS
CYP4F12,-1.1607733296706473,-2.9441113262661567,0.00551726417329233,0.009795683397669787,1.3667713739401564,Down
SSR2,0.5476283026138132,2.942672435718497,0.0055380931307784246,0.009831398593387547,7.362948505878404,NS
NKTR,-0.47682200168381894,-2.94223251762123,0.0055444759685543835,0.009841462685849523,7.412343799558715,NS
NUP214,-0.2571312885143522,-2.9419387641320456,0.005548741924629916,0.00984776719956841,6.696667186406193,NS
LSMEM1,-0.6237132003290067,-2.941006942796296,0.005562294436291988,0.00987054951440825,2.705457441608971,NS
GTF2E1,0.5343908859144405,2.940210525817844,0.005573902220218552,0.009889875401031116,4.045292127621054,NS
MDH1,-0.3740653958709587,-2.940053816541408,0.005576188933374727,0.00989265989852534,7.101201233205731,NS
KHK,-0.38996028691604184,-2.9397649406860853,0.0055804065375568345,0.009898868813083194,3.1814509396617594,NS
SLC12A2,1.4127160840623483,2.93962895737582,0.005582392937526363,0.00990111879208856,7.2317520726893845,Up
IDH2,0.7281557820700011,2.9382692182545513,0.005602292075328738,0.009935134737497851,7.663446583870081,NS
CAPN9,1.4739941265007366,2.938162782711253,0.005603852513921288,0.009936624169599402,2.120202913697689,Up
NDUFC2,-0.44473322164757917,-2.9378469451401283,0.005608485370583213,0.0099435604603166,4.028049600350747,NS
SEMA3C,1.3699902248166447,2.937453452580386,0.0056142623342672155,0.009952523150732088,5.846746508347938,Up
TMEM178A,0.5894269963040188,2.9372222800394328,0.005617658839107564,0.00995726418911225,1.0943761037465818,NS
CISD3,0.7008800963003184,2.936782360847225,0.0056241276807487825,0.009967449006236436,4.494921337626946,NS
STX1A,1.0822677340385722,2.9361879390050087,0.005632879523495898,0.009981676770625603,4.466655561578184,Up
TRIM24,0.4529369749606882,2.9359986178143287,0.005635669634597656,0.009985337821033237,5.668551177259682,NS
MRPL43,-0.4804050879534077,-2.934711399229071,0.005654674346681582,0.01001772343791611,5.710755137986218,NS
CCZ1,0.48281901763630497,2.93431186894359,0.005660585291964935,0.010026907023275074,4.857804949074862,NS
MAPKAPK2,0.739012994229771,2.93416909020887,0.0056626990708568735,0.010029362983189865,7.429804692424771,NS
AHNAK2,-0.7931653974085507,-2.9337301486863763,0.005669202051906967,0.010039591151380131,6.710725971377283,NS
FTSJ1,-0.4197309116006526,-2.9327895957456898,0.005683160067169813,0.010063017119449373,5.44515188893603,NS
RNF145,-2.0766380344045268,-2.9324798719256284,0.005687763487021886,0.010069875271027321,4.703188144845448,Down
USP53,-0.46962521830477444,-2.9322214693607633,0.005691606795388754,0.010075208839230874,5.779899696615756,NS
CXCL17,0.7156861982921815,2.9321790948456035,0.005692237278205057,0.010075208839230874,0.7236419508937935,NS
FUNDC1,0.43320289769440756,2.9320477925188304,0.005694191317909975,0.010077374008467473,3.8254601867241664,NS
NPM1,-0.32848716825087493,-2.9319640328534637,0.005695438156884945,0.010078287204342794,9.884192072950336,NS
MAP4,-0.4175748199754664,-2.9315944335829416,0.005700943036970166,0.010086733959432716,7.937969245761554,NS
SERPINF1,0.9902538653284945,2.9315037404624316,0.005702294599295566,0.010087830984513902,3.101803066624838,NS
TMPRSS2,-0.49237318733584223,-2.9312266559239872,0.005706425737934623,0.010093844397911552,3.591722281638416,NS
EIF3G,-0.6750477879709705,-2.9306932853077345,0.005714385826451734,0.010106628260455228,7.196754831112525,NS
WBP2NL,0.5075403777529633,2.928629731514871,0.0057452807263509605,0.010159966814103583,1.4438201801279713,NS
FBXW9,0.49370881998083993,2.9282625731664766,0.005750794094606161,0.010168412689398507,4.386087852382284,NS
MYPOP,-0.565430288494926,-2.92750724425145,0.005762151960446804,0.010187189171097618,4.225460258279148,NS
BBS5,0.8937203714766808,2.9253707171774237,0.005794392856365543,0.010242876232442103,3.0698123477608905,NS
ESS2,-0.38212486125073364,-2.9252741099721447,0.0057958546796070065,0.010244147145831916,4.466672802241865,NS
ZNF446,0.46159780385921834,2.9245299095400954,0.005807127230360168,0.010262755928061862,3.183592931060078,NS
POMZP3,-0.6450618466068437,-2.924314879979185,0.005810388150587647,0.010267203049282888,3.1396932479454187,NS
PJA1,-0.5046803653001817,-2.923922485771442,0.005816343227687268,0.01027640911080172,4.559426964151059,NS
PRELID2,0.456635477143266,2.9238261416027846,0.005817806246527455,0.010277677189292032,3.2332667594173308,NS
ZCCHC14,-0.36352410661657986,-2.9232005737455475,0.005827314100943184,0.010293155047009927,6.4721667417128,NS
SERINC5,0.400929408657555,2.921013360165236,0.005860671636556771,0.010350593795071266,5.572244059266281,NS
