name,source,smiles,MW,LogP,HBD,HBA,TPSA,RotB,QED,heavy,Lipinski_viol
TRAVOPROST,CHEMBL1200799,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,500.5540000000002,4.427400000000005,3,6,96.22000000000001,12,0.2233331590824295,35,1
TALBUTAL,CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,224.26,0.9609999999999999,2,3,75.27000000000001,4,0.5513835393856523,16,0
SOLIFENACIN SUCCINATE,CHEMBL1200803,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,362.47300000000007,3.864900000000003,0,3,32.78,2,0.8131189816830356,27,0
DICLOFENAC POTASSIUM,CHEMBL1200804,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,296.153,4.364100000000001,2,2,49.33,4,0.8807285394160607,19,0
DILTIAZEM MALATE,CHEMBL1200805,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,414.52700000000016,3.368500000000002,0,6,59.080000000000005,6,0.6757916364888925,29,0
NAPROXEN SODIUM,CHEMBL1200806,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,230.26299999999998,3.036500000000001,1,2,46.53,3,0.8810778082204156,17,0
NORELGESTROMIN,CHEMBL1200807,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,327.46800000000013,4.1437000000000035,2,3,52.82000000000001,1,0.4318395226667917,24,0
AZELASTINE HYDROCHLORIDE,CHEMBL1200809,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,381.9070000000002,4.297500000000004,0,3,38.13,3,0.678552511607709,27,0
DOXERCALCIFEROL,CHEMBL1200810,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,412.65800000000024,6.6118000000000094,2,2,40.46,5,0.4986560295856184,30,1
ACEBUTOLOL HYDROCHLORIDE,CHEMBL1200813,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.4320000000001,2.3655,3,5,87.66,10,0.5710137425129463,24,0
ACETAZOLAMIDE SODIUM,CHEMBL1200814,CC(=O)Nc1nnc(S(N)(=O)=O)s1,222.251,-0.8561000000000003,2,6,115.03999999999999,2,0.6318586926732331,13,0
LEVOMETHADYL ACETATE HYDROCHLORIDE,CHEMBL1200817,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,353.50600000000003,4.654600000000005,0,3,29.54,8,0.6468185140544594,26,0
ARTICAINE HYDROCHLORIDE,CHEMBL1200819,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.38100000000003,2.16972,2,5,67.43,6,0.7856511740400417,19,0
PIPERACILLIN SODIUM,CHEMBL1200820,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.5640000000003,-0.24029999999999685,3,7,156.43,6,0.3448074018268864,36,1
PROPYLIODONE,CHEMBL1200821,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,447.01000000000005,2.0107,0,3,48.3,4,0.524800697007054,16,0
FLECAINIDE ACETATE,CHEMBL1200822,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,414.34600000000006,3.4407000000000014,2,4,59.59,7,0.6715843719947417,28,0
METHADONE HYDROCHLORIDE,CHEMBL1200825,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,309.45300000000003,4.292000000000004,0,2,20.310000000000002,7,0.7601212787758543,23,0
CYCRIMINE HYDROCHLORIDE,CHEMBL1200828,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,287.4470000000001,3.940400000000003,1,2,23.47,5,0.8863958351409401,21,0
GLUCONOLACTONE,CHEMBL1200829,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,178.14000000000001,-3.0132000000000008,4,6,107.22000000000001,1,0.31840703330404735,12,0
SPIRAPRIL HYDROCHLORIDE,CHEMBL1200831,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,466.62500000000034,2.3908000000000005,2,7,95.94000000000001,9,0.5358568540176747,31,0
TERBINAFINE HYDROCHLORIDE,CHEMBL1200832,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,291.438,4.877300000000004,0,1,3.24,4,0.7258618266744273,22,0
DIPIVEFRIN HYDROCHLORIDE,CHEMBL1200833,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,351.4430000000001,2.8424000000000014,2,6,84.85999999999999,5,0.6267146503427627,25,0
OXICONAZOLE NITRATE,CHEMBL1200836,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,429.1340000000001,6.117800000000003,0,3,39.41,6,0.35014840715594203,26,1
LEVOBETAXOLOL HYDROCHLORIDE,CHEMBL1200837,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,307.434,2.3933999999999997,2,4,50.72,11,0.6164391834948149,22,0
DIATRIZOATE MEGLUMINE,CHEMBL1200839,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,195.21499999999997,-3.3582999999999994,6,6,113.18,6,0.26379950587316064,13,1
PROCAINE HYDROCHLORIDE,CHEMBL1200841,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.315,1.7673999999999999,1,4,55.56,6,0.6038456847188672,17,0
METHYLERGONOVINE MALEATE,CHEMBL1200843,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,339.4390000000002,1.9247,3,3,68.36,4,0.7971701178185844,25,0
HALCINONIDE,CHEMBL1200845,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,454.96600000000024,3.889300000000003,1,5,72.83,2,0.6406683863701529,31,0
GANCICLOVIR SODIUM,CHEMBL1200850,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,255.23399999999995,-1.5586000000000002,4,8,139.54000000000002,5,0.5026750366633098,18,0
HOMATROPINE METHYLBROMIDE,CHEMBL1200851,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,290.38300000000004,2.033,1,3,46.53,3,0.684255247270266,21,0
PENICILLIN V POTASSIUM,CHEMBL1200852,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.3960000000001,0.6970999999999998,2,5,95.94000000000001,5,0.759069056624305,24,0
DYDROGESTERONE,CHEMBL1200853,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,312.4530000000001,4.499500000000004,0,2,34.14,1,0.7141681268421906,23,0
FLUPHENAZINE DECANOATE,CHEMBL1200854,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,591.7840000000001,7.99970000000001,0,6,36.02,15,0.15432075680363713,41,2
TICARCILLIN DISODIUM,CHEMBL1200855,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,384.4350000000001,0.5479999999999997,3,6,124.01,5,0.5000831278778665,25,0
ISOSULFAN BLUE,CHEMBL1200859,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)[O-])cc1,544.6950000000002,4.104800000000004,1,6,117.82,9,0.3729195766875122,37,1
METYROSINE,CHEMBL1200862,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,195.218,0.7367000000000001,3,3,83.55,3,0.663716312151751,14,0
MELPHALAN HYDROCHLORIDE,CHEMBL1200863,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.205,1.925,2,3,66.56,8,0.720239222897486,19,0
LOTEPREDNOL ETABONATE,CHEMBL1200865,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,466.95800000000025,3.9165000000000028,1,7,99.13000000000001,4,0.49480398580664986,32,0
PERFLUBRON,CHEMBL1200866,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,498.95799999999997,6.348200000000002,0,0,0.0,6,0.2956277398790363,26,1
PHENYL AMINOSALICYLATE,CHEMBL1200868,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.23500000000004,2.1936,2,4,72.55000000000001,2,0.4700844073028581,17,0
METRONIDAZOLE HYDROCHLORIDE,CHEMBL1200869,Cc1ncc([N+](=O)[O-])n1CCO,171.15599999999998,0.09201999999999994,1,4,81.19,3,0.5158680082581498,12,0
TIMOLOL MALEATE,CHEMBL1200870,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.4270000000002,0.5024999999999997,2,8,79.74,6,0.790985307512128,21,0
PHENTOLAMINE MESYLATE,CHEMBL1200873,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.35900000000004,2.840420000000001,2,4,47.86,4,0.9056709671480019,21,0
TOLBUTAMIDE SODIUM,CHEMBL1200874,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.354,1.78302,2,3,75.27000000000001,5,0.8008194430489943,18,0
FLAVOXATE HYDROCHLORIDE,CHEMBL1200875,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,391.46700000000016,4.411120000000004,0,5,59.75,5,0.6030824294043329,29,0
FLUMETHASONE PIVALATE,CHEMBL1200877,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,494.5750000000004,3.4407000000000023,2,6,100.9,3,0.5832736199916968,35,0
TRIAMCINOLONE HEXACETONIDE,CHEMBL1200878,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,532.6490000000002,4.405900000000004,1,7,99.13000000000001,4,0.5358144370210589,38,1
WARFARIN SODIUM,CHEMBL1200879,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,308.3330000000001,3.609600000000003,1,4,67.50999999999999,4,0.7476258148419598,23,0
DIPHEMANIL METHYLSULFATE,CHEMBL1200880,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,278.4190000000001,4.358700000000004,0,0,0.0,2,0.7160780584944451,21,0
MINOCYCLINE HYDROCHLORIDE,CHEMBL1200881,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,457.48300000000023,0.1866000000000017,5,9,164.63,3,0.3983715598370968,33,0
THONZONIUM BROMIDE,CHEMBL1200883,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,511.81900000000024,8.049500000000009,0,4,38.25,22,0.11835705048056228,37,2
ALOSETRON HYDROCHLORIDE,CHEMBL1200885,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.35800000000006,2.4083200000000007,1,2,53.92,2,0.7888476665596758,22,0
TRIMETHOBENZAMIDE HYDROCHLORIDE,CHEMBL1200887,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,388.46400000000017,2.5828000000000007,1,6,69.26,10,0.6747430301104641,28,0
OXYPHENCYCLIMINE HYDROCHLORIDE,CHEMBL1200891,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,344.4550000000002,2.731700000000001,1,5,62.129999999999995,5,0.8344883565703411,25,0
PROTOKYLOL HYDROCHLORIDE,CHEMBL1200893,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,331.368,2.0807,4,6,91.18,6,0.6059944000084014,24,0
PHENELZINE SULFATE,CHEMBL1200895,NNCCc1ccccc1,136.19799999999998,0.6923999999999992,2,2,38.05,3,0.4737324261638871,10,0
DINOPROST TROMETHAMINE,CHEMBL1200896,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,354.487,3.042900000000001,4,4,97.99000000000001,12,0.3189173783556326,25,0
TYROPANOATE SODIUM,CHEMBL1200899,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,641.0250000000002,4.892300000000003,2,2,66.4,7,0.41747798910482176,22,1
HALOFANTRINE HYDROCHLORIDE,CHEMBL1200901,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,500.43200000000013,8.644300000000001,1,2,23.47,10,0.2817693045006755,33,2
SELEGILINE HYDROCHLORIDE,CHEMBL1200904,C#CCN(C)[C@H](C)Cc1ccccc1,187.286,2.1826,0,1,3.24,4,0.6530251998867979,14,0
OXYPHENONIUM BROMIDE,CHEMBL1200906,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,348.50700000000023,3.4841000000000015,1,3,46.53,8,0.5777859217395951,25,0
TRILOSTANE,CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,329.44000000000005,3.466880000000002,2,4,76.78,0,0.6672313604458664,24,0
HALOBETASOL PROPIONATE,CHEMBL1200908,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,484.9670000000002,4.0511000000000035,1,5,80.67,4,0.4806760513310261,33,0
PREDNISOLONE TEBUTATE,CHEMBL1200909,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,458.5950000000002,3.5447000000000024,2,6,100.90000000000002,4,0.6251252881597862,33,0
SULFISOXAZOLE ACETYL,CHEMBL1200910,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,309.34700000000004,1.6154400000000002,1,6,106.5,3,0.8632907802604699,21,0
PHENTERMINE HYDROCHLORIDE,CHEMBL1200912,CC(C)(N)Cc1ccccc1,149.237,1.9664,1,1,26.02,2,0.6831676333388244,11,0
TAMSULOSIN HYDROCHLORIDE,CHEMBL1200914,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,408.5200000000001,2.3409000000000004,2,6,99.88,11,0.55378695740702,28,0
ISOETHARINE HYDROCHLORIDE,CHEMBL1200920,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,239.315,1.9077999999999997,4,4,72.72,5,0.5922201213727966,17,0
MEBUTAMATE,CHEMBL1200922,CCC(C)C(C)(COC(N)=O)COC(N)=O,232.27999999999994,1.2294000000000005,2,4,104.63999999999999,6,0.7179858695750139,16,0
DEXCHLORPHENIRAMINE MALEATE,CHEMBL1200927,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,274.795,3.8186000000000027,0,2,16.130000000000003,5,0.8240069237957237,19,0
RABEPRAZOLE SODIUM,CHEMBL1200930,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,359.451,2.989420000000001,1,5,83.09,8,0.49371304213492695,25,0
HEXAFLUORENIUM BROMIDE,CHEMBL1200933,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,502.74600000000027,8.239600000000008,0,0,0.0,9,0.15965918245293767,38,2
NORGESTIMATE,CHEMBL1200934,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,369.5050000000003,4.714500000000005,1,4,58.89,2,0.3316970024889565,27,0
DARIFENACIN HYDROBROMIDE,CHEMBL1200935,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.5600000000003,3.957500000000003,1,3,55.56,7,0.6222713272119355,32,0
PENICILLIN G PROCAINE,CHEMBL1200936,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,334.39700000000005,0.8607999999999998,2,4,86.71000000000001,4,0.7977632704521287,23,0
DALFOPRISTIN,CHEMBL1200937,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,690.8600000000002,2.269300000000002,2,11,176.42,7,0.4015975548403724,48,2
METHYSERGIDE MALEATE,CHEMBL1200938,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.4660000000001,1.9351,2,3,57.5,4,0.8831423888921255,26,0
METOCLOPRAMIDE HYDROCHLORIDE,CHEMBL1200940,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,2.0023999999999997,2,4,67.59,7,0.7558132464087878,20,0
THIAMINE HYDROCHLORIDE,CHEMBL1200941,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,265.36199999999997,0.60774,2,5,75.91,4,0.79412732636072,18,0
SULBACTAM SODIUM,CHEMBL1200944,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,233.24499999999998,-0.794999999999999,1,4,91.75,1,0.5988163606060163,15,0
PENTETATE CALCIUM TRISODIUM,CHEMBL1200945,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.3490000000002,-2.6845999999999934,5,8,196.21999999999997,16,0.18191710880196524,27,0
NANDROLONE DECANOATE,CHEMBL1200946,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,428.6570000000003,7.180700000000009,0,3,43.370000000000005,9,0.2884127521938969,31,1
TRIMIPRAMINE MALEATE,CHEMBL1200948,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,294.442,4.121000000000003,0,2,6.48,4,0.8366473557753505,22,0
CLIDINIUM BROMIDE,CHEMBL1200950,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,352.45400000000006,2.7045000000000012,1,3,46.53,4,0.6797893586378044,26,0
FLUPHENAZINE ENANTHATE,CHEMBL1200951,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,549.7029999999999,6.829400000000008,0,6,36.02,12,0.21340139673913963,38,2
METHAMPHETAMINE HYDROCHLORIDE,CHEMBL1200952,CN[C@@H](C)Cc1ccccc1,149.237,1.837,1,1,12.03,3,0.6911085509284692,11,0
HYDROCORTISONE PROBUTATE,CHEMBL1200953,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,488.6210000000003,4.093500000000003,1,7,106.97000000000001,7,0.5378739644790023,35,0
MYCOPHENOLATE MOFETIL HYDROCHLORIDE,CHEMBL1200955,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,433.5010000000003,2.52402,1,8,94.53000000000002,9,0.46901748000616883,31,0
METHDILAZINE,CHEMBL1200959,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,296.4390000000001,4.241000000000003,0,3,6.48,2,0.8181633544074803,21,0
BROMPHENIRAMINE MALEATE,CHEMBL1200961,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,319.246,3.9277000000000024,0,2,16.130000000000003,5,0.8300542359520316,19,0
CEFEPIME HYDROCHLORIDE,CHEMBL1200962,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,481.58000000000027,0.054800000000001625,3,9,147.20999999999998,7,0.2142907199782903,32,0
BIMATOPROST,CHEMBL1200963,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,415.5740000000001,3.146900000000002,4,4,89.79,12,0.31184363018252953,30,0
AMITRIPTYLINE HYDROCHLORIDE,CHEMBL1200964,CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.411,4.168600000000003,0,1,3.24,3,0.8136783893547587,21,0
BACAMPICILLIN HYDROCHLORIDE,CHEMBL1200965,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,465.5280000000002,1.2958000000000012,2,9,137.26000000000002,7,0.3465790612399167,32,0
BROMODIPHENHYDRAMINE HYDROCHLORIDE,CHEMBL1200967,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,334.257,4.116700000000003,0,2,12.47,6,0.7880221004554365,20,0
HYDROCORTISONE SODIUM PHOSPHATE,CHEMBL1200968,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,442.4450000000002,1.8986,4,6,141.36,4,0.4839209730150783,30,0
DUTASTERIDE,CHEMBL1200969,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,528.537,6.576100000000006,2,2,58.2,2,0.4265424696021493,37,2
ETHOPROPAZINE HYDROCHLORIDE,CHEMBL1200970,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,312.482,5.019600000000005,0,3,6.48,5,0.7651953187356423,22,1
CEPHALOGLYCIN,CHEMBL1200971,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,405.43200000000013,-0.01189999999999758,3,7,139.03,6,0.44353709147227205,28,0
CHLOPHEDIANOL HYDROCHLORIDE,CHEMBL1200972,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,289.80600000000004,3.5276000000000023,1,2,23.47,5,0.9101481503464451,20,0
ESTRADIOL CYPIONATE,CHEMBL1200973,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,396.57100000000025,6.130500000000006,1,3,46.53,4,0.6227170001015172,29,1
CARBINOXAMINE MALEATE,CHEMBL1200974,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,290.794,3.4026000000000023,0,3,25.36,6,0.8151739333124051,20,0
CLOCORTOLONE PIVALATE,CHEMBL1200975,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,495.03100000000035,4.595100000000004,1,5,80.66999999999999,3,0.4579880475870269,34,0
IDARUBICIN HYDROCHLORIDE,CHEMBL1200976,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.5000000000002,1.0202999999999998,5,10,176.60999999999999,3,0.32834650610487814,36,0
MILRINONE LACTATE,CHEMBL1200977,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,211.22400000000002,1.617,1,3,69.53999999999999,1,0.7786697771862998,16,0
DEXPANTHENOL,CHEMBL1200979,CC(C)(CO)[C@@H](O)C(=O)NCCCO,205.25399999999996,-1.1355999999999997,4,4,89.79,6,0.412780402657381,14,0
ESTROPIPATE,CHEMBL1200980,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,350.43600000000015,3.293400000000002,1,4,80.67000000000002,2,0.8279121640505417,24,0
EPIRUBICIN HYDROCHLORIDE,CHEMBL1200981,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,0.0012999999999993017,6,12,206.07,5,0.23526258168565614,39,3
BUTABARBITAL SODIUM,CHEMBL1200982,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,212.249,0.7948999999999999,2,3,75.27000000000001,3,0.6791427219817272,15,0
AMLODIPINE MALEATE,CHEMBL1200984,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,408.88200000000006,2.266300000000001,2,7,99.88000000000001,8,0.5023259105130484,28,0
CEFTIBUTEN DIHYDRATE,CHEMBL1200985,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,410.4330000000001,-0.0481999999999998,4,8,162.92,6,0.3718098097586124,27,0
HALOPERIDOL DECANOATE,CHEMBL1200986,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,530.1240000000003,8.11720000000001,0,4,46.61,15,0.13267098764320848,37,2
EPROSARTAN MESYLATE,CHEMBL1200987,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,424.52200000000016,4.744400000000003,2,4,92.42,10,0.458535897261046,30,0
METHANTHELINE BROMIDE,CHEMBL1200988,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,340.4430000000001,3.953800000000003,0,3,35.53,6,0.5898453885239513,25,0
ALCLOMETASONE DIPROPIONATE,CHEMBL1200989,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,521.0500000000003,3.942700000000003,1,7,106.97000000000003,6,0.41719552308352964,36,1
CARBENICILLIN INDANYL SODIUM,CHEMBL1200991,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,494.5690000000003,2.4962,2,6,113.01,6,0.27458080786087424,35,0
GALLAMINE TRIETHIODIDE,CHEMBL1200993,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,510.8280000000005,5.452500000000005,0,3,27.69,21,0.2058221894673444,36,2
NITROFURANTOIN SODIUM,CHEMBL1201000,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.15899999999996,0.07349999999999995,1,6,118.05000000000001,3,0.34574784602989994,17,0
